## Unknown:

  DXCore_SystemFileMappings_LegacyDriverSupport: 23577914
  DXGIEnableFullScreenInRemoteSession: 19316777
  DXGIOnDDisplay: 11425330
  DXGI_2DListQueries: 16273325
  DXGI_BufferUpgrades: 25957903
  DXGI_BufferUpgrades_Demo_Mode: 29781879
  DXGI_CrossAdapterScanOut: 24599531
  DXGI_DList_Reparenting_Decision: 18671492
  DXGI_DxDb_Reparenting_Custom: 20756507
  DXGI_FullscreenProxyWindowPromotion: 10772867
  DXGI_Hybrid_DList_Support_Update: 24640165
  DXGI_VailMPO: 23425898
  DXGI_WindowAndDisplayMismatchShim: 11576689
  DXGI_WindowedSwapEffectUpgrade: 23990563
  DXGI_eFSE_OnByDefaultWithPromotion: 19141198
  DafEscl: 27860843
  DataCollection: 21253247
  DebugIndexingErrors: 25809376
  DeclarativeIsolation: 10964263
  DecoupleScoobeFromUpgradeOnLogon: 21004556
  DecoupledLanguageAndKeyboardSettings: 19642854
  DecreaseTabSuspensionDelay: 14184448
  DeepInferno: 11038064
  DefaultBrowserSettings: 23562335
  DefaultBrowserSettings_Decluttering: 24739649
  DefaultEncoding: 19359070
  DefaultUser: 14861475
  DeferViewStateChangedEvent: 31086597
  DelayFadeInAnimationForViewResize: 29975786
  DeliveryOptimization_Vibranium_UISettings: 21425853
  DeprecateRX: 6478855
  DeprecatedBatteryUsageUX: 28919845
  DepthReprojectionOnSydney: 20149162
  DesktopFidoAadOobe: 23257956
  DesktopFidoAadPinReset: 23257967
  DesktopFidoAadWebSignIn: 23257963
  DesktopFidoMsaOobe: 23257765
  DesktopFidoMsaPinReset: 23257924
  DesktopFidoMsaWebSignIn: 23257912
  DesktopLocationTriggering: 13909636
  DesktopToastViewWithAttribution: 23454425
  DevEnableValueBannerForMSFTInternal: 18863954
  DevModeInternal: 7631201
  DeviceBasedLicensing: 28179707
  DeviceFamilyOverride: 15812352
  DeviceFormatShimForVSS: 21650929
  DeviceHealthImprovements: 30091733
  DeviceManagementBroker: 18286859
  DeviceManagementContainer: 18995725
  DeviceManagementContainerEnabled: 21464537
  DeviceManagementContainerOmaDmClientSyncMlSupport: 24742737
  DeviceManagementDeclaredConfigurationContainerSupport: 23582909
  DeviceManagementOutprocCSPs: 8426306
  DeviceManagementRunCspInContainer: 21044226
  DeviceManager_ViewDrivers: 29803337
  DeviceMetadata_CombinedQuery: 21151430
  DeviceResetContext: 21140357
  DiagPerfProfileTracing: 31292506
  DiagnosticAppStateControl: 26863786
  DigitsSubstitutionSetting: 20516266
  DirectManipulationEvents: 14687480
  DisableHologramPersistence: 8317718
  DisableKryptonColdEnlightenment: 21600992
  DisableKryptonDeferredCommit: 21680472
  DisableKryptonEnhancedPageFault: 21680218
  DisableKryptonHotEnlightenment: 21601026
  DisableUniqueServiceDisplayNameValidation: 10036267
  DisableWarmBloodedAutoLogon: 23931097
  DisplayAdapterProperties: 25806621
  DisplayKeys: 11608957
  DisplayRejuvPage: 31010280
  DockedFamilySettingsPage: 20271969
  DocumentFocus: 3731051
  DoubleCopyOptIn: 18515791
  DownloadAcceleratorMovesForegroundPermissions: 23415849
  DownloadsStorageSense: 11315150
  DragAndDropSearch: 16533548
  DragInPdf: 17374529
  DtsxHdmiEnabled: 23517231
  DtsxHdmiPromotion: 27141167
  DualEngine_AllowF12: 23071760
  DualEngine_PaintPriorityHangDetection: 26521648
  DualEngine_ReliableClose: 21879352
  DualEngine_SuppressUnneededZoomEvents: 29059948
  DualEngine_SynchronousZoom: 29078494
  DuiTicImprovements: 9043033
  DynamicClipboard: 2102523
  DynamicExperiencePolicyEnforcement: 11705370
  DynamicLockImprovements: 18367428
  EOS: 17759584
  EPUB_DisableSecurityChecks: 12923997
  EPUB_HostExtension: 15477137
  ESEOverride: 31416826
  EapTeap: 20577243
  EapTls13: 25326323
  EarlyAdopterContentRing: 5943489
  EdgeTcpConfig: 11800907
  EmaillessMSA: 31390298
  EmbeddedFetch: 12274531
  EmbeddedPrint: 13876261
  EmptyFiles: 21093963
  EnableAADNgcKeysInWebAuthn: 21830305
  EnableBackgroundTasks: 21008641
  EnableDisplayColorManagementApi: 19574848
  EnableDisplayColorManagementApiMSCMSPassthrough: 19736265
  EnableEnahancedSignInSecurityGroupPolicy: 31497951
  EnableINFProvisioningOfWCGOnByDefault: 15711028
  EnableLockTracing: 14643137
  EnableSessionTerminateNotification: 24006437
  EnableThirdPartyFaceAdapters: 31551511
  EnableUndockedLayoutExperimentation: 27510657
  EnableValueBanner: 18299130
  EncryptAuthIdentityForSystem: 21390336
  EnforceWIPForTokenBroker: 9720665
  EnhancedClipboard: 28554347
  EnlightenmentDialogForSModeBrowser: 27486798
  EraseGroupInkStroke: 13139240
  ErrorFeedback: 14557998
  ExcludeDevFolders: 21445372
  ExpandICCCalibrationDataToFullRange: 24656274
  ExpressiveSuggestionUIPageColdStartPerformanceImprovement: 28999812
  ExtendDozeS4: 15574004
  ExtendSuspendTimeout: 16924527
  FailFastInIsoCreateComponent: 10242797
  FailFastOnSYSTEMContext: 6359403
  FailFastOnStoreLauncher: 14768190
  FakeArticulatedHands: 19438168
  FamilyAppUsageTracking: 20295383
  FamilyAppUsageTrackingAutoStart: 21892848
  FamilySettingsAwareness: 23057458
  FconWritesToRTL: 21392164
  FeatureConfigurationAadOnDesktop: 8718934
  FeatureConfigurationChannel: 5244441
  FeatureStagingInfoCapability_FullFCONAccess: 23323535
  FeedbackEtwLogging: 6099184
  FidoBleAddressRotation: 21326400
  FidoPrivacyUI: 21325834
  FingerprintImprovement: 23658930
  FixKoreanWideNarrowTouchKeyboardShiftLabel: 31256252
  FixZBandChangeRaceCondition: 9910473
  FlashDeprecation_Notification: 25217842
  FlightingOptInUX: 18508139
  FlightingOptOutUx: 27533018
  FlipHandleActiveInputProfile: 21597266
  FloatingModeDefaultForDuiTic: 9226226
  FluencyContextualProfanity: 19564265
  FluencyEnableParameters: 18977140
  FluencyExtendedPredictions: 18978445
  FluencyKPMInitOpt: 23652504
  FluencyMultilingual: 19570937
  FontsPreview: 11156953
  ForceColorGDIRampsUse: 21431699
  ForceDisableSideBanner: 19908411
  ForceEnableSideBannerForMSFTInternal: 19908399
  ForceReactiveAudioOnlyMode: 9031501
  ForcedPasswordlessPlatform: 21331712
  ForgetMultitapKeyOnViewChange: 29824499
  FullereneRDP: 24120282
  FullscreenSnipResolution: 29740142
  GIPKOR: 23660839
  GPCSERegistry: 21418537
  GPM_BlitModeTracking: 24779616
  GPM_LightWeightDxgKrnlETWKeyword: 24338497
  GPM_LostPresentsFastFail: 29733546
  GPM_MemUsageFastFail: 31324347
  GamingOverlayMultiWindowSupport: 30380406
  GdiEnableTestEscapeAPI: 29573854
  GenerateAndCompareAlternates: 14302430
  GenericDataContract: 6356209
  GetMixFormatForThirdPartyVSS: 25447807
  GhostFrameSystemTerminateReason: 21763906
  GpuHardwareSchedulingUi: 21054454
  HMDPresenceSensorSetting: 18907866
  HVSIGpuMirrorAll: 11872911
  HackAroundMouseVelocityBug: 8021938
  HamDependencyGraph: 11801082
  HandUpdatesIgnoreRenderingReports: 25677310
  HangDetectionThresholdTweaking: 16046125
  HardwareKeyboardInlineMultiWordPredictionScoreDiffExperiments: 20806132
  HardwareKeyboardInlineMultiWordPredictionThresholdExperiments: 20806104
  HardwareKeyboardInlinePrediction: 20367435
  HardwareKeyboardInlinePredictionMinimumPredictionLengthExperiments: 20805803
  HardwareKeyboardInlinePredictionMinimumPrefixLengthExperiments: 21654623
  HardwareKeyboardInlinePredictionNotification: 21595991
  HardwareKeyboardInlinePredictionOneKeyReversion: 20805978
  HardwareKeyboardInlinePredictionPersonalizedAdaptiveModel: 21169807
  HardwareKeyboardInlinePredictionTypingSpeedExperiments: 21209073
  HardwareKeyboardInlinePredictionUnderline: 20801365
  HardwareKeyboardInlineSingleWordPredictionScoreDiffExperiments: 20371570
  HardwareKeyboardInlineSingleWordPredictionThresholdExperiments: 20371679
  HardwareKeyboardLayoutAware_Desktop: 21318322
  HardwareKeyboardLayoutAware_WCOS: 21318331
  HardwareKeyboardTextIntelligence: 18624723
  HardwareKeyboardTipC: 23320671
  HardwareKeyboardTipCFromDefaultIS: 19164539
  HardwareKeyboardTipCFromOffice: 19162823
  HashtagPrediction: 12990213
  Hcl: 13312437
  HcsFromAppContainers: 18823179
  HcsGpuRequireDevice: 10999891
  HcsSecurityMitigation: 11741813
  HcsSiloReboot: 26119238
  HcsTestHooks: 26049828
  HealthPillarUIRevamp: 19448595
  HmdsNotificationBackgroundTask: 5892332
  HnsEnableLWNICsForDrVNICs: 30100782
  HnsEncryption: 18977788
  HnsFlowSteeringEngineNetworking: 30266022
  HnsLeakedActivities: 19305768
  HnsWcosLoopback: 23636350
  HoloLensOOBEDarkTheme: 20396297
  HolographicKeyboardPlacementPublic: 25591224
  HolographicNotifications: 9666698
  HomeHub: 5224938
  HotKeyTraceCollection: 19472739
  HotPatchSimulation: 17664632
  Hub_20H2_Narratorbug: 23702633
  Hub_Subscription: 14042292
  Hub_Subscription_Bypass: 17691356
  Hub_Subscription_WebHosted: 16159862
  HungTabNotificationDelay: 11518489
  HvciCancelScan: 20815078
  HvciDisabledToast: 21055388
  HvciIncompatibleApps: 20887957
  HvciIncompatibleDrivers: 20224600
  HvciRollback: 18630433
  IAMAndWECDeadlockMitigation: 26642905
  IE_OneTimeSSFDownload: 29150691
  IE_RemoveIEFromWindowsOptionalFeatures: 29970955
  IE_SETTINGSYNCMIGRATION_AUTOCOMPLETE: 26601872
  IE_SETTINGSYNCMIGRATION_FAVORITES: 26601480
  IE_SETTINGSYNCMIGRATION_HISTORY: 26601541
  IE_SETTINGSYNCMIGRATION_TABROAMING: 26601840
  IE_SETTINGSYNCMIGRATION_TYPEDURLS: 26601557
  IFrameLifetimeManagement: 13289631
  IPPoverUSB: 18550900
  ImmersiveShellComponentsInitializationBudget: 27075521
  ImplicitLearning: 8324755
  ImprovedFluencyUserAdaptation: 19053036
  InboxYourPhoneApp: 16117451
  IndexAllFiles: 14316747
  IndexTrie: 25691215
  IndexerVAIL: 20756095
  InfracastIEs_MultiAddressAndIPv6: 18522450
  InfracastMovementDetection: 16071936
  InfracastPinSupport: 16026818
  InfracastRtspTcpConnectionParametersSupport: 24807782
  InfraredROIControlImprovement: 0
  InitializeColorServer: 24788361
  InkStrokeGrouping: 10463767
  InputAppActivationImprovement: 28556267
  InputViewModernHostingAnimation: 29650567
  InsiderPreviewBranding: 14096858
  InstallAttribution: 3222455
  InteractiveCarry: 11276798
  IrisServiceRefreshCtac: 28969680
  IsoWrapperValidationLevel: 16726197
  JAmsi: 15964611
  Japanese12KeyCount: 29802555
  Japanese12KeySpaceKeyLabel: 30961786
  Japanese50onTouchKeyboard: 28555863
  JapaneseImeOnModernUXTouchKeyboard: 30074835
  JitProcessInServiceWorkerHost: 11921348
  JobObjectSoftHardCap: 25972869
  KPMComputeSpaceKey: 25210433
  KPMSetScalingFactor: 22430804
  KPMUseRealTouchPoints: 21318338
  KerbAsRepCredKeyBinding: 21393543
  KerbAsRepCreds: 16340140
  KerbAsRepCredsHybrid: 21331590
  KerbAsRepCredsHybridCache: 21393348
  KerbCloudTicketSupport: 25459565
  KerbSupportKeyListReq: 20495629
  KeyDropShadow: 28555524
  KeyRectForSpaceAndOthers: 28555587
  KeyboardEnhancedTelemetry: 20066674
  KioskPositioner: 18518788
  KryptonSoftLargePages: 21026262
  LSA_SynchronousProfileLoaded: 23534517
  LanguageSettingsRejuvenation: 29449858
  LazyFileIdCalculation: 22994721
  LightingWhenLidClosed: 16487091
  LineEndings: 7458208
  LineNumbersWordWrap: 17283396
  LinuxDirectBootFakeEFI: 19553603
  LiteAccountDisambiAndAADPage: 22069268
  LiteCWOnDesktopCHS: 29748114
  LiteCWOnDesktopCHT: 29748116
  LiteCWOnDesktopHindi: 29748122
  LiteCWOnDesktopJPN: 29748112
  LiteCWOnDesktopKOR: 29748118
  LoadInStages: 24253193
  LocalUsersAndGroups: 24026205
  LockBugFix_CheckUwpLockAppRequirements: 16605524
  LogonUINoAcrylicOnSoftwareRender: 27017356
  LongPaths: 19359428
  LowPriorityPrelaunchContainerPolicy: 22610352
  M365AlertBanner: 29149697
  MDMEnrollmentForAzureVM: 24911049
  MDMEvaluate: 16305846
  MMPC_OnPremise: 25769270
  MMPC_TargetSelfhostEnvironment: 22259842
  MMPC_TestMode: 21399059
  MMXOptInThroughSettings: 11833844
  MMXOptOut: 12246901
  MPSSupport: 19117564
  MRCExperiencePriority: 19061892
  MRTLanguageChangeNotification_CorrectBehavior: 19554133
  MRT_ShellLanguageProvider: 22513950
  MagnifierCaretUseFastTransition: 20496243
  MagnifierWithinEdgesNoJitter: 20334694
  MakeOnUserProfileChangedSynchronous: 29205015
  MbbCx_DeviceInterface_Support: 19166835
  MdmSupportForEdu: 9608605
  MixedRealityCameraAppLaunchXAMLFilePicker: 18828283
  MmpcRedirect: 23919662
  MoUXBroker: 22789297
  ModernAppBlocking: 23445640
  ModernUXFloatingKeyboardDropShadow: 23324166
  ModernUXFrameStyleTouchKeyboard: 30024318
  ModernUXTouchKeyboardOnDesktopPart2: 27154708
  Modern_Disk_Management_Link: 23257398
  Modern_Storage_Spaces_Link: 25253244
  ModifiedIndicator: 19420927
  MopriaDiscovery: 13261424
  MoreTracelogging: 28555900
  MsaMats: 21267110
  MsaMatsLogging: 21539027
  MsaaPipe: 1464722
  MsaaProxyIAccessible2: 13083922
  MultiLayerDHD: 11428947
  MultiLingualInput: 11114053
  MultilingualExperiment: 19552709
  NPToastUX: 20813326
  NVMe_Health_Status: 25156182
  NarratorParentChainOperationOptimization: 28602381
  NarratorRemoteOperationsPhase1: 17837059
  NarratorScripting: 21005116
  NcsiConnectivityInDs: 26124864
  NearbySharingOnHoloLens: 17317686
  NewBatteryLandingPageUX: 27296756
  NewOutputPresenter: 21185041
  NewShell: 17094319
  NewTabPageHostComponent: 14445663
  NewViewSearchApp: 20683751
  NgcIsoEverywhere: 16049794
  NgcViaWam: 23808864
  NicVdev_NewPreallocatedResourcesSchema: 24088847
  NicVdev_VMMS_ConvertToPreallocations: 24261129
  NightLightOnWCOS: 20751365
  NightLightUsingDES: 28451632
  NightsWatchAuditByDefault: 25480187
  NightsWatchEnablement: 24051083
  NightsWatchInferMotw: 24356642
  NoBatteryE3: 27967028
  NoEventOnSameSettingsValue: 30398869
  NoNvramThrottling: 16648934
  NoVisibleContainerUiPolicy: 22990097
  NonDriveLetterVolumeIndexing: 21394072
  NormalizeIrisFlightsId: 28962549
  NotificationImageFlipViewSupport: 8290988
  NotificationsFailFast: 18195458
  NvIo_Experimental: 23756618
  OctagonBrokerEtw: 15724492
  OctagonClientBase: 14263527
  OctagonProdAttestationUrl: 17722981
  OctagonRebootlessScriptUpdate: 18983747
  OctagonServiceIntegration: 14266621
  OfflineCompassPage: 12885170
  OmaDmClientLogSyncMLFile: 22292797
  OneDriveKFMBackupSetting: 19632002
  OneSettingsClientRefreshCacheTask: 16860457
  OneSettingsClient_MSRootCert: 20526503
  OneSettingsClient_UseCommonHttpLibrary: 28992483
  OneSettingsEnvironment: 17727333
  OnlineEFS: 8167107
  OnlyShowCursorInOverlayIfHittingShellContent: 19072354
  OobeCleanup: 24880122
  OobeEsimBootstrap: 23787264
  OobeEsimDiscoveryTask: 21312859
  OpenCLOn12: 22145371
  OpenCLOn12_ForceEnable: 25269689
  OpenGLOn12: 20513500
  OpenGLOn12_ForceEnable: 25269693
  OptimizeEdgePrelaunch: 26865048
  OverrideWinLogonDefaultTimeout: 27075527
  P0FileDirectoryBrokering: 11392751
  POSPayments: 19386214
  ParseTokenResponseDataXml: 24312142
  PasswordAutofill: 13944250
  PasswordLessNewDevices: 21331646
  PasswordLessWin10S: 14120903
  PasteAsPlainText: 15221520
  PdfAlwaysMultiInstancing: 17888503
  PdfTileCache: 12976578
  PenFre: 23721423
  PersistentMemoryTest: 11092970
  PersonControl: 19455908
  PhoneAppRecommendationList: 14603497
  PhoneAppRecommendations: 11913207
  PhonePage: 12003736
  PhoneSettings: 11618549
  PinVmmemBackingPages: 21601021
  PinWebsiteActionV2: 16419964
  PolicyEnforcedWebSignInNavigation: 24290604
  PolicyEnforcedWebcamAccess: 19294815
  PostponedReserveInstalls: 27236273
  PowerAndBatteryPage: 30997927
  PredictionEngine: 11418271
  PrereleaseVmVersions: 12518852
  PreserveSecureAssessmentApp: 18212771
  PreviewPaneUseDefaultFont: 30972178
  PreviousWordCorrection: 15763760
  Print: 13944184
  PrintSupportApp: 23550552
  PrivateISTI: 25726566
  Private_Network_Fallback_For_Files: 14387182
  ProcessICCCalibrationInDisplayBroker: 23261994
  ProductShellHangDetection: 24077485
  ProfanityPostFilter: 27864046
  Profile_Service_Restricted_Hive_Access: 19327965
  Profile_Service_Retry_Load_Loop: 24172318
  ProtectUserDictionaries: 29674961
  ProtectedDatabasePerUserForCDPL: 16372493
  ProtectionHistoryPillar: 24652141
  ProvOEMMV: 21073220
  ProximityConnectAutoReconnect: 6657503
  PsaInEnterprise: 30259475
  QuickActionTemplates: 1195122
  QuietHours: 10896550
  RDPFromWorkPlaceJoinedClientsWithAADAccounts: 22294629
  ReadingBarHoverBehavior: 16830065
  ReadingMode: 12261787
  RealtimeActivityReporting: 24642484
  RealtimeEnticement: 9982909
  RebootDowntimeEstimate: 25704915
  RecycleNotificationContainers: 22964139
  RedirectColorCallsToWinRTObjectServer: 21431693
  RefreshRateSetting: 25806600
  RegFileEncapsulationLogging: 22006819
