## Unknown:

  50692384: 50692384
  50759242: 50759242
  50762615: 50762615
  5087_9031: 0
  50908904: 50908904
  50915717: 50915717
  50951006: 50951006
  51005255: 51005255
  51192705: 51192705
  5120_6449: 0
  5145_3812: 0
  5163_0224: 0
  51720770: 51720770
  51720788: 51720788
  5172_1622: 0
  51972080: 0
  5197_2721: 0
  59e9d31a452b4840975b15be063c7300: 50619826
  6D_BugFixes: 50216275
  6GHzSoftAp: 40466470
  8d11c6bddbd349a3a4fa3b603ba34ca6: 49646204
  955f4bc824695a7c1152882648316681: 48392734
  A2dpAptxAdaptive: 0
  A2dpAptxAdaptiveLosslessModeSwitch: 0
  AADRecoveryPasswordDeletion: 26987393
  AADToMicrosoftEntra: 44963667
  AASPolicyNotify: 50160435
  ADC: 40642155
  AEGVIF: 43483788
  AFGU: 40838411
  AFNA: 42787100
  AHDTB: 48121519
  AICSettings: 51676966
  APCE_fix: 44557781
  ARCDSS: 46736541
  ARFIO: 44811738
  ASRTest: 0
  ATFOI_Test: 41066657
  ATFOI_Test_V2: 46816931
  ATFOI_Test_V3: 49023326
  AVCMM: 46636795
  AccessibilitySettingsBackupRestoreHandler: 45024493
  AccessibleTabbingInFEFix: 43968083
  AccountsGroup_FirstPartySilentEnumSecondarySSO: 12509893
  AccountsServiceUdk: 28237372
  AckLoadOnlyOnHigherVersion: 49546807
  AcknowledgeReceiptOnLoad: 43200402
  ActionCenterNotification: 8598334
  ActionsPullLimit: 44574455
  AdaptiveDrainExperiments: 50085677
  AddBackTipTestState_BugFix: 49056752
  AddCollectionFlagsToAllowOneAfcCallOnCollectionEnum: 49204591
  AddExtensionPackagesBeforeResourceAccess: 46722668
  AddLoggedInUserToFamilyRoster: 36462142
  AddMicrosoftDeviceToMasterToggle: 47053746
  AddSourceWindowFromViewNavigationRequested: 9205753
  AddSwitchAsyncContextToPositionerActivations: 9582236
  AddTextToSpeechPackages: 13516602
  AddressPsaPartnerIssues: 44649545
  AdminFlowFlyoutsRejuv_Master: 40116153
  AdminFlowRejuv_DateTime: 39811196
  AdminFlowRejuv_Framework: 40545732
  AdminFlowRejuv_Master: 36390579
  AdminFlowRejuv_RenamePC: 38228963
  Adminless_49648593_2403: 49648593
  AdvancedColorBrightnessSlider: 12259052
  AdvancedColorSettingsPage: 10834416
  AeroShakeEnabled: 29983356
  AgentActivationRuntimeAPI_AboveLock: 20829994
  AggregateUserCritTelemetryPerSecond: 0
  AggressiveInputSuppression: 0
  AllowBypassStartMenuPackageHostCheck: 50994793
  AllowBypassUndockedShellHostCheck: 43418350
  AllowColorimetryWithoutMHC2: 45194707
  AllowCrossDeviceUpdateForUO: 47452530
  AllowDevHomeUpdateForUO: 45520592
  AllowExoL1VH: 47947197
  AllowExperimentalFeatures: 0
  AllowI3CHostEnumeration: 0
  AllowImpersonationTokenToWorkOnCallToCdsUdkApis: 41309836
  AllowProcessingColorFiltersOnHardware: 39905418
  AllowTSLRedemptionForOEMNONSLP: 48180651
  AllowTestOverrideForPublisherIntentMetadata: 46049481
  AllowUserActivityLookupForMultiAppPackages: 51156718
  AllowWifiDeviceCrowdsourcing: 45798985
  AlwaysAttemptPrompts: 40329214
  AlwaysBlockNonPackaged: 40329231
  AlwaysReleaseInjectedTouchDevice: 0
  AlwaysWakeTargetThread: 0
  AnchorPosition: 0
  Annotations: 12221178
  ApiLogging: 22006889
  ApiSampling_InventorySvc: 46096527
  AppCompat_DataCollection_Backup_Policy: 49992001
  AppCompat_DataCollection_Policy: 49679257
  AppContainerConnectivityOnWindowsServerContainers: 38228554
  AppContainerPFN: 39344389
  AppDefaultHashRotation: 43229420
  AppDefaultHashRotationUpdateHashes: 27623730
  AppDefaultTelemetry: 48986653
  AppDefaultVolatileKeyError: 48456790
  AppIconFromTileAPI: 48965331
  AppInstallBatching: 6867405
  AppInv_IsWin32: 48872129
  AppInventory_NetworkPathFix: 50075202
  AppIsolationSeparateSublayer: 6268226
  AppNodeCacheLogging: 50219195
  AppRestorePlaceholders: 41088358
  AppRestorePlaceholdersWait: 43968183
  AppVContainer: 8295088
  ApplicationFrameHostPerformanceImprovements: 39717744
  ApplicationFrameTitleFromWindowManager: 26290763
  ApplicationGuardDownloadToHost: 13740217
  AppraiserAdlPipeline_Instrumentation: 48084555
  AppraiserSVChecks: 32064666
  Appraiser_DataFile_NullAccessFix: 39382631
  Appraiser_DecisionEvents_Cleanup: 49679448
  Appraiser_MaxThread_RegOverride: 50947817
  AppsInMoments: 40983231
  AppxOptimizationsInAuditMode: 39662856
  ArbiterMetadataContainer: 38339672
  ArgonContainerCommonSchema: 48033613
  Arm64XMatching: 0
  ArrowKeysUnselect: 17685567
  ArticulatedHand2DInteraction: 18127454
  AssetsWithExtension: 51105633
  AsyncProcessFreezeThawSupport: 0
  AsyncVmBusMessages: 0
  AttachHandlerContextFix: 45045633
  AttributeManagerSingleton: 37586555
  AttributeProvidersConcurrentRefresh: 39379499
  AudioPolicyUdk: 0
  AugmentedEntryPoint: 36226054
  AugmentedEntryPointBadging: 36718398
  AusterityModeEnabled: 42470970
  AusterityResilientTimers: 0
  AutoGameMode: 11015710
  AutoGameModeProfile: 11650261
  AutoGamePowerProfile: 14290802
  AutoRestartWidgets: 43837678
  AutoSuggestBoxFlyoutFocusFix: 45880110
  AutopilotDevicePreparation: 41603559
  AutopilotDeviceTagging: 46301882
  AutopilotReset: 21412447
  AutopilotRestoration: 37048941
  AutopilotUpdateInOobe: 18248749
  AverageAggregation: 38513938
  AvoidCheckingVisibilityForHookEventForeground: 51405009
  AvoidCheckingVisibilityForHookEventHide: 51503750
  AvoidLoadingLegacyOfficeSpeller: 42911515
  BANSA: 51005721
  BLDataFix: 46010302
  BTA11Y: 49532481
  BTCBF: 50617828
  BTPanUI: 41540195
  BackNavigationToRegionPage: 49121726
  BackgroundBackupRestoreHandler: 34875338
  BackgroundInstalls: 37746346
  BackgroundRestoreHandler: 45026375
  BackgroundSlideShowBackupHandler: 47509692
  BackgroundSlideShowRestoreHandler: 47514554
  BackgroundTU: 50174355
  BackgroundTaskCanceledTelemetry: 45625845
  BackgroundTaskImprovements: 46599966
  BackportGetActiveWindowInUserMode: 0
  BackupAndRestore: 34853379
  BackupBannerL3Alerts: 43833074
  BackupButtonVisibleTrigger: 45276856
  BackupNotify: 50174317
  BackupRestoreCoordinatorCore: 41357457
  BackupRestoreCoordinatorDelayNetworkRestore: 46735733
  BackupRestoreCoordinatorThemeFSIARestore: 44635706
  BackupRestoreCoordinatorWait: 42865538
  BackupSignals: 43884502
  BackupStNotify: 50174338
  BackupStatus: 43866633
  BackupStatusFromBRC: 44973308
  BaseImageUsingServicingStack: 41024749
  BaselineMetadataAcquisition: 43396183
  BatchFileCodeIntegrity: 35140618
  BindLicensingUIToSlui: 39264802
  BingSearchButtonOnJpnCW_MoreDiscoverable: 48130544
  BioFeedbackOnXamlIsland: 31517562
  BitLockerRemovableDrivesExcludedFromEncryptionCspNode: 31583761
  BitLockerSaveMSA: 29849368
  BitLocker_Backup_RP_On_Resume: 44061860
  BitLocker_Backup_RP_Or_Clear_Backup_Info: 43452576
  BitLocker_BuildTPMPV2: 44955113
  BitLocker_Cleanup_AAD_Stale_RPs_For_Max_Limit: 48331790
  BitLocker_Encrypt_All_Drives: 13686439
  BitLocker_GetTcgLogFailFast: 44988793
  BitLocker_Limit_Num_RP_Per_Vol: 38109668
  BitLocker_RP_Backup_Monitor: 36481772
  BitLocker_Reduce_Auto_DE_Hardware_Reqs: 43028163
  BitLocker_Reduce_DE_Hardware_Reqs: 40565347
  BitLocker_TPMPV2_TCG_Log_Parsing: 48391549
  BlackForestShellSupport: 10960001
  BlockCloningInCopy: 0
  BluetoothA2DPSink: 4450109
  BluetoothA2dpAacSupport: 0
  BluetoothCallControlDeviceAssociation: 43317939
  BluetoothConvergedAvrcp: 10826832
  BluetoothConvergedHfp: 7639556
  BluetoothHfpHF: 4854405
  BluetoothL2: 29881313
  BluetoothLEAudioCoordinatedSetUXImprovement: 46544283
  BluetoothLEAudioHearingAids: 35619499
  BluetoothLEBroadcastAudioHci: 0
  BluetoothRestrictedStandbyHandling: 0
  Brain_CheckAllCapabilities: 40466762
  Brain_ClientAndServerP3Control: 51806567
  Brain_ExcludeSxSPackageOnLoadFailure: 38687670
  Brain_NoDoubleP3SxSCheck_Containment: 49476961
  Brain_RestrictTelemetryAddP3Always_Containment: 50004919
  Brain_v13SearchesForP3: 45799151
  BreadcrumbDragAndDrop: 47664723
  BthA2dpAbsoluteVolume: 153764
  BufferCommands: 7471763
  BugFix23115857: 23115857
  BugFix39591904_CloudClipboardSetting: 39591904
  BugFix40347009_EmojiPanelWebViewDelayLoad: 40347009
  BugFix40621950: 40621950
  BugFix40823256: 40823256
  BugFix43986681: 43986681
  BugFix45063291_AndOtherSmallFixes: 45063291
  BugFix46558439_InputPanelPreloadTimestamp: 46558439
  BugFix49320135_CHSIME: 49320135
  BugFix49347806_KeyboardFocusVisual: 49347806
  BugFix51133813: 51133813
  BugFix51482192_ImeNotificationWatcherCrash: 51482192
  BugFix51781348: 51781348
  BugFixCHSConversionListStyle: 33343659
  BugFixCassLoadApi: 47128017
  BugFixForTextInputThemeOverride: 40350232
  BugFixOobeTouchKeyboardLaunch: 49046212
  BugFix_49347877_WebviewAndProgressRingPadding: 49347877
  BugFix_HidingWindowsHelloInServerSku: 49406258
  BugFix_KeyboardFocusStuckIssue: 45360552
  BugFix_PassingLocalisedStringtoCredUI: 50696807
  BugFix_RDX_NightLightStuckState: 42669370
  BugFix_RDX_SetAccountPictureTask: 40102193
  Bugcheck0x9FDirectedTransitionDump: 0
  Bugfix48037667_tsf3Leak: 48037667
  Bugfix_49283143: 49283143
  Bugfix_49455563: 0
  Bugfix_49576218: 49576218
  Bugfix_49652566: 0
  Bugfix_49656079: 0
  Bugfix_49686287: 49686287
  Bugfix_49687435: 49687435
  Bugfix_49727867: 0
  Bugfix_49779297: 0
  Bugfix_50113184: 0
  Bugfix_50166010: 0
  Bugfix_50180249: 0
  Bugfix_50654061: 0
  Bugfix_50694055: 50694055
  Bugfix_BadWlanTriageConnectionFailedLog: 50483398
  Bugfix_LuafvTableNode: 0
  Bugfix_PcaPplShow: 49803390
  Bugfix_PcaWnfCb: 49303561
  Bugfix_WallpaperTaskCleanup: 51285421
  Bugfix_WlanSaveTemporaryProfile: 51578711
  BuildExpirationInAbout: 38738362
  Bundle_PTPRDP: 40379521
  BypassSCCDRequirementForInboxPackages: 44169777
  CBRS: 29855943
  CCIB: 51241633
  CD2406LCFixes: 49322701
  CD2406VABugFixesForGE: 49777971
  CD2406VAFixes: 40435357
  CD2408VABugFixesForGE: 51610844
  CD2408_VAFixesNi: 51005399
  CD2408_VASDBF: 50835274
  CDMLite2407: 51251641
  CDMLiteAssetsValidation: 41172133
  CDMLiteBackupSignals: 45027619
  CDMLiteDownloadAssets: 31797835
  CDMLiteSystemProviderUdk: 49668827
  CDMLiteVersion: 33572137
  CDM_WEXPIntegration: 28150355
  CDPAFSProdDomainUri: 7776321
  CDPNearshareTCPOnPublicNetwork: 43900173
  CDPNearshareUDPRestriction: 37382876
  CDStoPDRSTIPTelemetry: 44325217
  CDVACR: 48443535
  CDVACRM: 50860414
  CDVAFUN: 48444466
  CET_Kernel_Shadow_Stacks: 19770572
  CET_User_AMD_Canonicalize_Perf_Fix: 0
  CLFS_Signing: 0
  CLIPRenewWSReset: 39842469
  CMDWarnOnAutorunFailure: 45178653
  CSFF: 43887690
  CShellOnWindowManagerIDK: 22855141
  CUDIEX: 47796414
  CUICOORD: 28330126
  CacheCleanup: 37066007
  CacheUpdateIssue: 43416597
  CallbacksInCriticalRegion: 0
  CallerIdentityLibDeprecation: 46463928
  CandidateWindowV2ModelCleanup: 36815292
  CastDiscoverabilityIrisPrompt: 46932225
  CastDiscoverabilityNotification: 44592271
  CastDiscoverability_DevicesLoaded: 49799212
  CastDiscoverability_UI_AllowInput: 47129450
  CastDiscoverability_UI_CantFindDevice: 47129464
  CastDiscoverability_UI_MoreCastSettings: 47129476
  CastInterimCombinedExperience: 36646826
  CastProjectL2s: 35221101
  CategorySpecificXamlExtensions: 42952021
  CenterCluster: 47270778
  ChainSignatureVerify_Telemetry: 41646436
  ChangeMachinePasswordViaKerb: 45832080
  ChangePathRegistryKeyForMFAFeature: 49803604
  ChangeSignatureTrustAnchor: 23882506
  CharMapAccessibilityFix: 46115212
  CharMapAccessibilityFix_V2: 48849268
  ChatIconBadging: 31581781
  CheckBoxImageListHandleLeak_36884240: 36884240
  CheckHighContrastEnablement: 45951034
  CheckPersonalizationCSPEnablement: 46074233
  CheckProtocolMutexOwner: 0
  CheckRemoveBackgroundImageSetting: 46641766
  CheckUserScopeHideRecommendedSectionPolicy: 51110502
  CheckWallPaperAndThemePolicy: 46592582
  ChildHwndForIslandInputSite: 45720437
  ChineseSimplifiedImeTheming_OSClient: 35746557
  CimBoot: 31577186
  ClampPositionAfterExpressionProcessing: 31707393
  CldFltBlockSession0Hydration: 0
  CldFltDiagMode: 0
  ClearMsaWamCookies: 45419461
  ClientRecoveryPasswordRotation: 18157663
  CloudBackupRestoreSvc: 42865047
  CloudDataStoreConcurrentPublish: 0
  CloudDataStoreDirectRestore: 43698924
  CloudDataStoreLongPathSupport: 44718782
  CloudDataStoreResiliency: 40259728
  CloudEyeControlSettingsRestore: 44647912
  CloudFileDisguisePlaceholders: 0
  CloudFileDisguisePlaceholdersForGUIApps: 0
  CloudKerberosForCloudOnlyUsers: 31800898
  CloudPCCommon_v3: 47542902
  CloudPCFastSwitchDiscovery: 40459297
  CloudPopulatedTipMeasures: 40246772
  CloudRestoreLauncher: 36767960
  CloudStore: 6201249
  CloudStoreBackupRestoreForLargeBlob: 29898970
  CloudStoreCollectionItemsOptions: 49615603
  CloudStoreDirectPDRSClient: 43200472
  CloudStoreLoadOnAllAccounts: 46852395
  CloudStoreMultipleDisplaySettings: 38858566
  CloudStoreOnActivityFeed: 10942792
  CloudStoreOnActivityFeedOnWcos: 16311570
  CloudStorePolicySyncOnSubstrate: 14114247
  CloudStoreSyncOnSubstrate: 13273215
  CloudStoreSyncOnSubstrateForAAD: 14114146
  CloudStoreTimeoutExceptions: 49239926
  CmdLineUpdateInstallerProgress: 42424770
  CollectFullLiveKernelDump: 51480241
  ColorBackupHandler: 34853364
  ColorChangeOptimizeSharedFileWritesA: 39941783
  ColorChangeUWPFix: 36459537
  ColorProfileSettingsClass: 45173691
  ColorRestoreHandler: 45802977
  ComboBoxTouchNavigationIssue: 45003843
  CommitPagetableInstrumentation: 0
  CommonSchemaPartAEnhancements: 37883012
  CompDBFodEnumeration: 35063734
  CompUIForEmbeddedPdf: 9669088
  ConfigLock_DMClientCSP: 23806551
  ConfigRefresh: 43467477
  ConnectionQualityAPI: 46735773
  Connectivity_ModernStandbyImprovements: 49535846
  ConsentGating: 44653065
  ConsentGatingForAssets: 47352392
  ConsentRoaming: 40896275
  ConsoleLogonUXUseDisplayLangCodePage: 27866248
  ContainerCompatibleXferDc: 0
  ContainerPolicyManager: 43347056
  Containment_UUS_AddingBackRestartCountdownPolicy_48684155: 48684155
  Containment_UUS_AllowPCManagerUpdateForUO_49575890: 49575890
  Containment_UUS_AppxProvision_46346123: 46346123
  Containment_UUS_BugFixAppxDownloadStuck_46565892: 46565892
  Containment_UUS_BugFix_ChunkingDSFilesUpdate_44686623: 44686623
  Containment_UUS_BugFix_CodeQLSM02986_44929136: 44929136
  Containment_UUS_BugFix_ConfigChangedRecovery_52046288: 52046288
  Containment_UUS_BugFix_CurrentVersionSessionData_49072601: 49072601
  Containment_UUS_BugFix_CurrentVersionUpdateUnexpected_50570650: 50570650
  Containment_UUS_BugFix_DeploymentErrorCode_48783771: 48783771
  Containment_UUS_BugFix_FederatedCleanup_33187522: 33187522
  Containment_UUS_BugFix_FiringDownloadResumedEvent_46651643: 46651643
  Containment_UUS_BugFix_GetAttributeTargeting_46094346: 46094346
  Containment_UUS_BugFix_IgnoreDownloadError_48036326: 48036326
  Containment_UUS_BugFix_NoSLSRegistrationOfflineScan_45972399: 45972399
  Containment_UUS_BugFix_OfframpOneSettings_48966333: 48966333
  Containment_UUS_BugFix_PerformActionProgress_49729144: 49729144
  Containment_UUS_BugFix_PersistDownloadCallDeadlock_41098758: 41098758
  Containment_UUS_BugFix_PreDownloadProgress_49472004: 49472004
  Containment_UUS_BugFix_PublisherIntentBadSignature_41669303: 41669303
  Containment_UUS_BugFix_RefactorCompletedUpdateStorage_48161683: 48161683
  Containment_UUS_BugFix_RevertCleanup_49207784: 49207784
  Containment_UUS_BugFix_SetCorrelationIdForMSATicket_38195982: 38195982
  Containment_UUS_BugFix_TimestampRefreshCancel_46956384: 46956384
  Containment_UUS_BugFix_UserIpuConflict_49039173: 49039173
  Containment_UUS_Bugfix_AddAdditionalSignalPostlogon_48635487: 48635487
  Containment_UUS_Bugfix_AllowMoUsoCoreWorkerToIdleToExit_49668955: 49668955
  Containment_UUS_Bugfix_StoreProviderRemoveIfWUNoUpdate_49288421: 49288421
  Containment_UUS_Bugfix_TaskModified_50492621: 50492621
  Containment_UUS_ClearNotifications_48655841: 48655841
  Containment_UUS_CountdownToast_46654910: 46654910
  Containment_UUS_DMAEnforcement_47826378: 47826378
  Containment_UUS_DMMOZeroRatingCleanup_51790408: 51790408
  Containment_UUS_DatapointMissingInUpdateMetadataIntegritySignatureEvent_48376547: 48376547
  Containment_UUS_DefaultBackgroundScanBehavior_43669045: 43669045
  Containment_UUS_DefaultCDNPrefix_43813875: 43813875
  Containment_UUS_DeserializationUsingAppInstallItem_49222910: 49222910
  Containment_UUS_DestructionOrder_39532528: 39532528
  Containment_UUS_DownloadTimeRemaining_47972559: 47972559
  Containment_UUS_DowntimeCacheFix: 52045886
  Containment_UUS_ExtendedErrorEndpoints_47919956: 47919956
  Containment_UUS_FUHeuristic_50629990: 51377535
  Containment_UUS_FailoverMLIntegration_44354618: 44354618
  Containment_UUS_Feature_CancelReasons_50086872: 50086872
  Containment_UUS_Feature_HotPatchingTelemtry_49179730: 49179730
  Containment_UUS_Feature_HotPatching_47051542: 47051542
  Containment_UUS_Feature_HotPatching_ModDB_48069993: 48069993
  Containment_UUS_Feature_MinorUSOFixes_48575932: 48575932
  Containment_UUS_Feature_RemoveIAUpdaterIfStoreProviderEnabled_48927779: 48927779
  Containment_UUS_Feature_ReportPolicyDailyWhenAADJoined_49026421: 49026421
  Containment_UUS_FixRebootNotificationCadence_50958274: 50958274
  Containment_UUS_FixSerializedDownload_50563205: 50563205
  Containment_UUS_FodSafety_48696662: 48696662
  Containment_UUS_GetNetworkCostRefactor_51094813: 51094813
  Containment_UUS_GraphProvider_48345727: 48345727
  Containment_UUS_HideErrorInUx_49424388: 49424388
  Containment_UUS_HotpatchPreDownload_46770631: 46770631
  Containment_UUS_ImproveAccessDeniedLogging_47266300: 47266300
  Containment_UUS_InactiveHoursRefresh_50567298: 50567298
  Containment_UUS_InstallAppForAllUsersStringFix_50459165: 50459165
  Containment_UUS_InteractivePDCReferences_48910114: 48910114
  Containment_UUS_LessNoNetworkRetries_46091514: 46091514
  Containment_UUS_LoadSheddingEnforcement_43636047: 43636047
  Containment_UUS_NdupPropertiesMarkOobeApproved_50691842: 50691842
  Containment_UUS_OOBEApprovedOnExpeditedScans_50726568: 50726568
  Containment_UUS_OobeScansAsWuInteractive_51971811: 51971811
  Containment_UUS_OutOfScopeUpdates_51459664: 51459664
  Containment_UUS_ParallelFederation_42760154: 42760154
  Containment_UUS_PersistUserInitiatedReboot_50157117: 50157117
  Containment_UUS_ProductAcquisition_48703545: 48703545
  Containment_UUS_QueryDynamicAttributes_48026448: 48026448
  Containment_UUS_RefactorGDR_51402841: 51402841
  Containment_UUS_RemoveOIIFromWSUSPolicy_51602823: 51602823
  Containment_UUS_RemoveRefreshWuRedirRecoveryAction_46091646: 46091646
  Containment_UUS_RemoveSBCCode_51544240: 51544240
  Containment_UUS_SLSTransientErrors_46091987: 46091987
  Containment_UUS_STSEndpointCleanup_51790640: 51790640
  Containment_UUS_ScanHotpatching_46346146: 46346146
  Containment_UUS_ScanTransientErrors_46091930: 46091930
  Containment_UUS_ServiceFailureResiliencyNewError_49484733: 49484733
  Containment_UUS_SetCorrelationIdOnWAMAPI_46687054: 46687054
  Containment_UUS_StartupDownloadFailed_49177054: 49177054
  Containment_UUS_StoreProviderNotBlockedByExternalCalls_49346712: 49346712
  Containment_UUS_TagMetadata_45721956: 45721956
  Containment_UUS_ToastCodeQL_50622556: 50622556
  Containment_UUS_UOExpedite_BoundChecks_49292314: 49292314
  Containment_UUS_USONotCrashIfMissingProvider_42664612: 42664612
  Containment_UUS_UXAIHistoryCategory_50629990: 50629990
  Containment_UUS_UXBrokerDestructionOrder_45078736: 45078736
  Containment_UUS_UXDowntimeEvaluationTimeout_49725400: 49725400
  Containment_UUS_UXPredownloadSupport_48872055: 48872055
  Containment_UUS_UserSchedulingLimitInMinutes_49076972: 49076972
  Containment_UUS_WUHotpatchSupport_48544521: 48544521
  Containment_UUS_WuProviderTelemetry_Events_51792371: 51792371
  Containment_UUS_v14_49709355_MccFromKvShownAsFromPolicy: 49709355
  Containment_UUS_v14_50267923_EmptyBufferAfterDecryption: 50267923
  Containment_UUS_v14_HandleBandwidthLimitPoliciesSetToZero: 49104139
  ContentDeliveryManagerRS3Scalability: 11171023
  ContentDeliveryPolicyRestrictions: 4877938
  ContrastThemeBackupRestoreHandler: 43231555
  ContrastThemeRestoreHandler: 45026394
  ControlExplorerDamExemption: 0
  ControlSizePrefastWarningFix: 48588626
  CopilotHover: 48797432
  CopyDriverToSystem32: 0
  CopyLinkInShareUI: 11184089
  CoreApplicationShutdown: 11449154
  CorrectAvWhenBuildingLoadAckMutex: 48381212
  CortanaOnLockOutProcModel: 9223629
  CortanaOnSV: 33269642
  CortanaOnSpotlight: 11545976
  CortanaWindowsSearchSettings: 12716999
  CotextualCopilotActionsOnStartRecommended: 50980255
  CovSampProcContextAlignment: 0
  CreateAllocationNoMemoryInstrumentation: 0
  CreateWindowsEkAgility: 0
  CrmDeveloperQuietMode: 0
  CrossContainerAuth: 22096226
  CrossDevice: 46619780
  CrossDeviceStubPreference: 47148933
  CrossMonitorFix: 29847134
  CtacSessionContext: 32137669
  CurfewAllowanceCalculation: 33207570
  CurrentVmVersionIsDefault: 11906105
  CustomDefaultFrameSizing: 43769745
  CustomKeyboardProfiles: 35590764
  CustomServerError: 43044814
  CustomXamlUIDialog: 34037864
  CvmDmaBouncing: 0
  CxToWinRTLayoutData: 38750602
  CxhWamLauncher: 43788167
  CyberEOCompliantVoiceModels: 48095422
  D3D11ShaderAccessRestrictedResource: 50036719
  D3D12ComputeOnlyCustomHeapSupport: 42637981
  D3D12GenericFeatureLevel: 44469984
  D3D12GpuUploadHeaps: 40791818
  D3D12IndependentDevices: 39847774
  D3D12RenderPassPreserveLocal: 42517061
  D3D12VideoEncodeDriverBlock: 45844816
  D3D12VideoEncode_AV1: 41677884
  D3D12VideoEncode_HEVC422444: 45976446
  DBUpdateFlighting: 47095722
  DCATScanShedding: 47773924
  DDDV: 0
  DHCPUseAsyncDadCheck: 0
  DHCPUseStandbyDelayedTimers: 0
  DHDefaultUpgrade: 31561196
  DL45374966: 45374966
  DL49338986: 49338986
  DL50551681: 50551681
  DMSAClient: 45278002
  DMSAKDC: 45277919
  DSBSearchAPIParamRefactor: 43998261
  DSSvc_RedirectionGuard: 39833203
  DXCoreAdapterUtilization: 35365030
  DXDiag_GatherD3D12EncodeModes: 46422806
  DXDiag_GatherMCDMAdapterInfo: 46702164
  DXGIEnableFullScreenInRemoteSession: 19316777
  DXGI_BufferUpgrades: 25957903
  DXGI_BufferUpgrades_DX12LDA: 36778252
  DXGI_BufferUpgrades_Optimizations: 32156044
  DXGI_CDSVirtualMode: 41644957
  DXGI_Detours: 46736855
  DXGI_ExpandedPresentErrors: 37303151
  DXGI_PresentationEffects: 39695921
  DXGI_PresentationEffectsUX: 42590947
  DXGI_ResolutionShim: 42423687
  DXGI_SwapEffectUpgradeCompatTracking: 39752773
  DXGI_VailMPO: 23425898
  DXGI_WindowedSwapEffectUpgrade: 23990563
  DXGI_WindowedSwapEffectUpgradeToggle: 29747211
  DamUserSessionDelay: 0
  DataCollection: 21253247
  DataRangeCacheasBlobIncludeAttributes: 0
  DateTimeBackRestoreHandler: 43231308
  DateTimeRestoreHandler: 45026441
  Dcr_22_12_NonSec: 0
  Dcr_23_01_NonSec: 0
  Dcr_23_02_NonSec: 0
  Dcr_23_03_NonSec: 0
  Dcr_23_04_NonSec: 0
  Dcr_23_05_NonSec: 0
  Dcr_23_06_NonSec: 0
  Dcr_23_07_NonSec: 0
  Dcr_23_08_NonSec: 0
