## Unknown:

  D3D12ExperimentalShaderModels: 8482022
  D3D12Force11on12: 12862045
  D3D12Force9on12: 12881744
  D3D12HeapPriorities: 8187072
  D3D12LegacyAPICompatibility: 23543104
  D3D12LogHeapAllocationInfoOnOldDrivers: 8793106
  D3D12MetaCommand: 14291127
  D3D12OnDXCore: 18995079
  D3D12PassExperiment: 8305922
  D3D12PeerToPeerAtomics: 12944950
  D3D12PinResources: 22965649
  D3D12Redist: 20160405
  D3D12SRVOnlyTiledResourceTier3: 14611894
  D3D12TiledResourceTier4: 13847762
  D3D12VariableRateShading: 16649109
  D3D12Video: 5642192
  D3D12VideoAllowListDevMode: 21834402
  D3D12VideoDecodeTiers: 11964724
  D3D12VideoEncode: 23156850
  D3D12VideoEncryptedBitstream: 12867898
  D3D12VideoExtensionCommands: 18244751
  D3D12WarpProtectedResources: 14155817
  D3D12WarpVideo: 12804255
  D3D1X32KTexture2D: 16726471
  D3D1XDisplayable: 16721823
  D3D9_GameConfigStore_Override: 11420000
  D3D9_WindowAndDisplayMismatchShim: 11576687
  D3DShaderCache: 7881243
  D3DXboxOnPC: 12862046
  DESEnableBrightnessHotkeysWithoutPowerGuids: 21706588
  DHPNTPExperiment: 7720492
  DMDeclaredConfiguration: 16597439
  DTraceDiagTrack: 23567567
  DXCore_SystemFileMappings: 22765950
  DXCore_SystemFileMappings_LegacyDriverSupport: 23577914
  DXGIEnableFullScreenInRemoteSession: 19316777
  DXGIOnDDisplay: 11425330
  DXGI_2DListQueries: 16273325
  DXGI_BufferUpgrades: 25957903
  DXGI_DList_Reparenting_Decision: 18671492
  DXGI_DxDb_Reparenting_Custom: 20756507
  DXGI_FullscreenProxyWindowPromotion: 10772867
  DXGI_Hybrid_DList_Support_Update: 24640165
  DXGI_VailMPO: 23425898
  DXGI_WindowAndDisplayMismatchShim: 11576689
  DXGI_eFSE_OnByDefaultWithPromotion: 19141198
  DataCollection: 21253247
  DebugIndexingErrors: 25809376
  DeclarativeIsolation: 10964263
  DecoupleScoobeFromUpgradeOnLogon: 21004556
  DecoupledLanguageAndKeyboardSettings: 19642854
  DecreaseTabSuspensionDelay: 14184448
  DeepInferno: 11038064
  DefaultBrowserSettings: 23562335
  DefaultBrowserSettings_Decluttering: 24739649
  DefaultEncoding: 19359070
  DefaultUser: 14861475
  DeliveryOptimization_Vibranium_UISettings: 21425853
  DeprecateRX: 6478855
  DepthReprojectionOnSydney: 20149162
  DesktopControlCenter: 10971239
  DesktopFidoAadOobe: 23257956
  DesktopFidoAadPinReset: 23257967
  DesktopFidoAadWebSignIn: 23257963
  DesktopFidoMsaOobe: 23257765
  DesktopFidoMsaPinReset: 23257924
  DesktopFidoMsaWebSignIn: 23257912
  DesktopLocationTriggering: 13909636
  DesktopToastViewAlwaysShowDismiss: 23447524
  DesktopToastViewWithAttribution: 23454425
  DetailedAppInv: 24645733
  DevEnableValueBannerForMSFTInternal: 18863954
  DevModeInternal: 7631201
  DeviceFamilyOverride: 15812352
  DeviceFormatShimForVSS: 21650929
  DeviceManagementBroker: 18286859
  DeviceManagementContainer: 18995725
  DeviceManagementContainerEnabled: 21464537
  DeviceManagementContainerOmaDmClientSyncMlSupport: 24742737
  DeviceManagementDeclaredConfigurationContainerSupport: 23582909
  DeviceManagementOutprocCSPs: 8426306
  DeviceManagementRunCspInContainer: 21044226
  DeviceMetadata_CombinedQuery: 21151430
  DeviceResetContext: 21140357
  DiagnosticAppStateControl: 26863786
  DigitsSubstitutionSetting: 20516266
  DisableAppcontainerFixups: 16363603
  DisableHologramPersistence: 8317718
  DisableKryptonColdEnlightenment: 21600992
  DisableKryptonDeferredCommit: 21680472
  DisableKryptonEnhancedPageFault: 21680218
  DisableKryptonHotEnlightenment: 21601026
  DisableUniqueServiceDisplayNameValidation: 10036267
  DisableWarmBloodedAutoLogon: 23931097
  DisplayAdapterProperties: 25806621
  DisplayHoldBacks: 9717544
  DisplayKeys: 11608957
  DisplayUserExperienceInfo: 21145007
  DockedFamilySettingsPage: 20271969
  DocumentFocus: 3731051
  DoubleCopyOptIn: 18515791
  DownloadAcceleratorMovesForegroundPermissions: 23415849
  DownloadsStorageSense: 11315150
  DragAndDropSearch: 16533548
  DragInPdf: 17374529
  DtsxHdmiEnabled: 23517231
  DtsxHdmiPromotion: 27141167
  DualEngine_AllowF12: 23071760
  DualEngine_PaintPriorityHangDetection: 26521648
  DualEngine_ReliableClose: 21879352
  DuiTicImprovements: 9043033
  DynamicClipboard: 2102523
  DynamicExperiencePolicyEnforcement: 11705370
  DynamicLockImprovements: 18367428
  EOS: 17759584
  EPUB_Dictionary: 16574311
  EPUB_DisableSecurityChecks: 12923997
  EPUB_HostExtension: 15477137
  EPUB_NewControls: 16054118
  EPUB_Scripts: 15721299
  EapTeap: 20577243
  EapTls13: 25326323
  EarlyAdopterContentRing: 5943489
  EdgeHandwritingPanel: 16389227
  EdgeLaunch: 12821748
  EdgeTcpConfig: 11800907
  EmbeddedFetch: 12274531
  EmbeddedPrint: 13876261
  EmptyFiles: 21093963
  EnableAADNgcKeysInWebAuthn: 21830305
  EnableBackgroundTasks: 21008641
  EnableDisplayColorManagementApi: 19574848
  EnableDisplayColorManagementApiMSCMSPassthrough: 19736265
  EnableINFProvisioningOfWCGOnByDefault: 15711028
  EnableLockTracing: 14643137
  EnableSessionTerminateNotification: 24006437
  EnableSplitLayoutInPortraitMode: 28555174
  EnableUndockedLayoutExperimentation: 27510657
  EnableValueBanner: 18299130
  EncryptAuthIdentityForSystem: 21390336
  EnforceWIPForTokenBroker: 9720665
  EnhancedClipboard: 28554347
  EnlightenmentDialogForSModeBrowser: 27486798
  EnrollOnFailure: 14198289
  EnvironmentStringCache: 25813689
  EraseGroupInkStroke: 13139240
  ErrorFeedback: 14557998
  ExcludeDevFolders: 21445372
  ExpandICCCalibrationDataToFullRange: 24656274
  ExtendDozeS4: 15574004
  ExtendSuspendTimeout: 16924527
  ExtensionAlarmsManager: 17733787
  ExtensionsInventory: 12221022
  ExtensionsPageAction: 12221237
  ExtensionsPreInstall: 11431698
  ExtensionsSuggestions: 13961841
  FaceAggregation: 11220420
  FaceFeatureConverter: 27081824
  FaceRecognitionFodReinstallDeleted: 13840147
  FaceRecognitionLargePose: 9609514
  FaceRecognitionModelEjectionFodMarkForDeletion: 13822255
  FaceRecognitionModelEjectionFodUninstall: 13849093
  FailFastInIsoCreateComponent: 10242797
  FailFastOnSYSTEMContext: 6359403
  FailFastOnSharingViolation: 14583472
  FailFastOnSuspend: 28553790
  FamilyAppUsageTracking: 20295383
  FamilyAppUsageTrackingAutoStart: 21892848
  FamilySettingsAwareness: 23057458
  FastNewTabCreation: 16386719
  FavoriteItems: 12220832
  FavoritesToWSI: 12327852
  FconWritesToRTL: 21392164
  FeatureConfigurationAadOnDesktop: 8718934
  FeatureConfigurationChannel: 5244441
  FeatureStagingInfoCapability_FullFCONAccess: 23323535
  FeedbackEtwLogging: 6099184
  FidoBleAddressRotation: 21326400
  FidoPrivacyUI: 21325834
  FingerprintImprovement: 23658930
  FixZBandChangeRaceCondition: 9910473
  FlashDeprecation_Notification: 25217842
  FlexibleNotificationItemView: 21127659
  FlexibleToastView: 21256886
  FlightingOptInUX: 18508139
  FlightingOptOutUx: 27533018
  FlipHandleActiveInputProfile: 21597266
  FloatingModeDefaultForDuiTic: 9226226
  FlowQuickActions: 19337899
  FluencyContextualProfanity: 19564265
  FluencyEnableParameters: 18977140
  FluencyExtendedPredictions: 18978445
  FluencyKPMInitOpt: 23652504
  FluencyMultilingual: 19570937
  FontsPreview: 11156953
  ForceColorGDIRampsUse: 21431699
  ForceDisableSideBanner: 19908411
  ForceEnableSideBannerForMSFTInternal: 19908399
  ForceLoadTextInputDll: 28554635
  ForceReactiveAudioOnlyMode: 9031501
  ForcedPasswordlessPlatform: 21331712
  FullereneRDP: 24120282
  FusionPKTValidation: 25815393
  GIPKOR: 23660839
  GPM_BlitModeTracking: 24779616
  GPM_LightWeightDxgKrnlETWKeyword: 24338497
  GPM_PresentMonETWProviders: 24779542
  GenerateAndCompareAlternates: 14302430
  GenericDataContract: 6356209
  GenericText_DataMigration: 12812231
  GestureCursorMovementUndocked: 28555831
  GetMixFormatForThirdPartyVSS: 25447807
  GhostFrameSystemTerminateReason: 21763906
  GpuHardwareSchedulingUi: 21054454
  HMDPresenceSensorSetting: 18907866
  HVSIGpuMirrorAll: 11872911
  HackAroundMouseVelocityBug: 8021938
  HamDependencyGraph: 11801082
  HandUpdatesIgnoreRenderingReports: 25677310
  HandleLaunchDocumentFailure: 16708230
  HangDetectionThresholdTweaking: 16046125
  HardwareKeyboardInlineMultiWordPredictionScoreDiffExperiments: 20806132
  HardwareKeyboardInlineMultiWordPredictionThresholdExperiments: 20806104
  HardwareKeyboardInlinePrediction: 20367435
  HardwareKeyboardInlinePredictionMinimumPredictionLengthExperiments: 20805803
  HardwareKeyboardInlinePredictionMinimumPrefixLengthExperiments: 21654623
  HardwareKeyboardInlinePredictionNotification: 21595991
  HardwareKeyboardInlinePredictionOneKeyReversion: 20805978
  HardwareKeyboardInlinePredictionPersonalizedAdaptiveModel: 21169807
  HardwareKeyboardInlinePredictionTypingSpeedExperiments: 21209073
  HardwareKeyboardInlinePredictionUnderline: 20801365
  HardwareKeyboardInlineSingleWordPredictionScoreDiffExperiments: 20371570
  HardwareKeyboardInlineSingleWordPredictionThresholdExperiments: 20371679
  HardwareKeyboardLayoutAware_Desktop: 21318322
  HardwareKeyboardLayoutAware_WCOS: 21318331
  HardwareKeyboardTextIntelligence: 18624723
  HardwareKeyboardTipC: 23320671
  HardwareKeyboardTipCFromDefaultIS: 19164539
  HardwareKeyboardTipCFromOffice: 19162823
  HashtagPrediction: 12990213
  Hcl: 13312437
  HcsFromAppContainers: 18823179
  HcsGpuRequireDevice: 10999891
  HcsSecurityMitigation: 11741813
  HcsSiloReboot: 26119238
  HcsTestHooks: 26049828
  HealthPillarUIRevamp: 19448595
  HistoryTreeView: 15342154
  HmdsNotificationBackgroundTask: 5892332
  HnsEncryption: 18977788
  HnsFlowSteeringEngine: 21510609
  HnsLeakedActivities: 19305768
  HnsWcosLoopback: 23636350
  HoloLensOOBEDarkTheme: 20396297
  HolographicKeyboardPlacementPublic: 25591224
  HolographicNotifications: 9666698
  HomeHub: 5224938
  HotKeyTraceCollection: 19472739
  HotPatchSimulation: 17664632
  HoverUX: 12798718
  HresultsInSyncML: 15489351
  Hub_20H2_Narratorbug: 23702633
  Hub_Subscription: 14042292
  Hub_Subscription_Bypass: 17691356
  Hub_Subscription_WebHosted: 16159862
  HungTabNotificationDelay: 11518489
  HvciCancelScan: 20815078
  HvciDisabledToast: 21055388
  HvciIncompatibleApps: 20887957
  HvciIncompatibleDrivers: 20224600
  HvciRollback: 18630433
  IAMAndWECDeadlockMitigation: 26642905
  IE_OneTimeSSFDownload: 29150691
  IE_SETTINGSYNCMIGRATION_AUTOCOMPLETE: 26601872
  IE_SETTINGSYNCMIGRATION_FAVORITES: 26601480
  IE_SETTINGSYNCMIGRATION_HISTORY: 26601541
  IE_SETTINGSYNCMIGRATION_TABROAMING: 26601840
  IE_SETTINGSYNCMIGRATION_TYPEDURLS: 26601557
  IFrameLifetimeManagement: 13289631
  IPPoverUSB: 18550900
  ImageRotationWorkAround: 28554401
  ImageTimeSettings: 19029270
  ImmersiveShellComponentsInitializationBudget: 27075521
  ImplicitLearning: 8324755
  ImprovedFluencyUserAdaptation: 19053036
  InboxYourPhoneApp: 16117451
  IndexAllFiles: 14316747
  IndexTrie: 25691215
  IndexerVAIL: 20756095
  InfracastIEs_MultiAddressAndIPv6: 18522450
  InfracastMovementDetection: 16071936
  InfracastPinSupport: 16026818
  InfracastRtspTcpConnectionParametersSupport: 24807782
  InitializeColorServer: 24788361
  InkStrokeGrouping: 10463767
  InputAppActivationImprovement: 28556267
  InputAppPerfOptimizationUndocked: 28554502
  InsiderPreviewBranding: 14096858
  InstallAttribution: 3222455
  InteractiveCarry: 11276798
  IrisServiceRefreshCtac: 28969680
  IsoWrapperValidationLevel: 16726197
  JAmsi: 15964611
  Japanese50onTouchKeyboard: 28555863
  JitProcessInServiceWorkerHost: 11921348
  JobObjectSoftHardCap: 25972869
  KPMComputeSpaceKey: 25210433
  KPMSetScalingFactor: 22430804
  KPMUseRealTouchPoints: 21318338
  KerbAsRepCredKeyBinding: 21393543
  KerbAsRepCreds: 16340140
  KerbAsRepCredsHybrid: 21331590
  KerbAsRepCredsHybridCache: 21393348
  KerbCloudTicketSupport: 25459565
  KerbSupportKeyListReq: 20495629
  KeyDropShadow: 28555524
  KeyPressAnimation: 28555071
  KeyRectForSpace: 28554716
  KeyRectForSpaceAndOthers: 28555587
  KeyRectFromStandardKeyboard: 28554777
  KioskPositioner: 18518788
  KryptonSoftLargePages: 21026262
  LSA_SynchronousProfileLoaded: 23534517
  LazyFileIdCalculation: 22994721
  LearningTools_PartsOfSpeechColor: 17429762
  LearningTools_PartsOfSpeechLineMarkers: 17408729
  LightingWhenLidClosed: 16487091
  LineEndings: 7458208
  LineNumbersWordWrap: 17283396
  LinuxDirectBootFakeEFI: 19553603
  LiteAccountDisambiAndAADPage: 22069268
  LoadAlternateHcl: 19574322
  LoadInStages: 24253193
  LocalUsersAndGroups: 24026205
  LockBugFix_CheckUwpLockAppRequirements: 16605524
  LogonUINoAcrylicOnSoftwareRender: 27017356
  LongPaths: 19359428
  LowPriorityPrelaunchContainerPolicy: 22610352
  MDMDiagnosticsLastError: 22435459
  MDMEnrollmentForAzureVM: 24911049
  MDMEvaluate: 16305846
  MMPC_DiscoveryLockDown: 21399046
  MMPC_OnPremise: 25769270
  MMPC_TargetSelfhostEnvironment: 22259842
  MMPC_TestMode: 21399059
  MMXOptInThroughSettings: 11833844
  MMXOptOut: 12246901
  MPSSupport: 19117564
  MRCExperiencePriority: 19061892
  MRTLanguageChangeNotification_CorrectBehavior: 19554133
  MRT_ShellLanguageProvider: 22513950
  MagnifierCaretUseFastTransition: 20496243
  MagnifierWithinEdgesNoJitter: 20334694
  MbbCx_DeviceInterface_Support: 19166835
  MdmSupportForEdu: 9608605
  MicrosoftAccountWAMExtensionWorker: 8976252
  MicrosoftAccount_SSPR: 11519955
  MiniSerp: 13026322
  MixedRealityCameraAppLaunchXAMLFilePicker: 18828283
  MmpcRedirect: 23919662
  MoUXBroker: 22789297
  ModernAppBlocking: 23445640
  ModernUXTouchKeyboardOnDesktopPart2: 27154708
  Modern_Disk_Management_Link: 23257398
  Modern_Storage_Spaces_Link: 25253244
  ModifiedIndicator: 19420927
  MopriaDiscovery: 13261424
  MoreTracelogging: 28555900
  MoveCloseToSensor: 7828904
  MoveStaticBrowserActions: 9871888
  MsaMats: 21267110
  MsaMatsLogging: 21539027
  MsaMuaFlows: 13447108
  MsaaPipe: 1464722
  MsaaProxyIAccessible2: 13083922
  MultiLayerDHD: 11428947
  MultiLingualInput: 11114053
  MultiSelectTreeView: 14642807
  MultilingualExperiment: 19552709
  MultispectrumUsage: 7578904
  NPToastUX: 20813326
  NTLMLIE: 13524972
  NVMe_Health_Status: 25156182
  NarratorBackgroundHighlight: 23539034
  NarratorHome: 15622912
  NarratorKeyboardRemap: 18919755
  NarratorQuickStart: 10224819
  NarratorRemoteOperationsPhase1: 17837059
  NarratorScripting: 21005116
  NcsiConnectivityInDs: 26124864
  NearbySharingOnHoloLens: 17317686
  NewBatteryLandingPageUX: 27296756
  NewImeOnImeOffKey_TSF1: 25888806
  NewOutputPresenter: 21185041
  NewShell: 17094319
  NewTabPageHostComponent: 14445663
  NewViewSearchApp: 20683751
  NgcFirst: 11368308
  NgcIsoEverywhere: 16049794
  NgcLogonUIUpsell: 13786518
  NgcViaWam: 23808864
  NicVdev_NewPreallocatedResourcesSchema: 24088847
  NicVdev_VMMS_ConvertToPreallocations: 24261129
  NightLightOnWCOS: 20751365
  NightLightUsingDES: 28451632
  NightsWatchAuditByDefault: 25480187
  NightsWatchEnablement: 24051083
  NightsWatchInferMotw: 24356642
  NoBatteryE3: 27967028
  NoNvramThrottling: 16648934
  NoVisibleContainerUiPolicy: 22990097
  NonDriveLetterVolumeIndexing: 21394072
  NormalizeIrisFlightsId: 28962549
  NotificationImageFlipViewSupport: 8290988
  NotificationsFailFast: 18195458
  NvIo_Experimental: 23756618
  OctagonBrokerEtw: 15724492
  OctagonClientBase: 14263527
  OctagonProdAttestationUrl: 17722981
  OctagonRebootlessScriptUpdate: 18983747
  OctagonServiceIntegration: 14266621
  OfflineCompassPage: 12885170
  OmaDmAlertBatching: 21152626
  OmaDmAlertBlocking: 20462393
  OmaDmClient429Support: 21268504
  OmaDmClientLogSyncMLFile: 22292797
  OmaDmRunSessionInAc: 23320467
  OmaDmSkipSessionInCs: 21398904
  OneBoxAnimationDuration: 17517677
  OneDriveKFMBackupSetting: 19632002
  OneSettingsClientFlightSettings: 17650284
  OneSettingsClientRefreshCacheTask: 16860457
  OneSettingsClient_MSRootCert: 20526503
  OneSettingsEnvironment: 17727333
  OnlineEFS: 8167107
  OnlyShowCursorInOverlayIfHittingShellContent: 19072354
  OobeCleanup: 24880122
  OobeEsimBootstrap: 23787264
  OobeEsimDiscoveryTask: 21312859
  OpenCLOn12: 22145371
  OpenCLOn12_ForceEnable: 25269689
  OpenGLOn12: 20513500
  OpenGLOn12_ForceEnable: 25269693
  OptimizeEdgePrelaunch: 26865048
  OverrideWinLogonDefaultTimeout: 27075527
  P0FileDirectoryBrokering: 11392751
  PDF_Dictionary: 16574322
  POSPayments: 19386214
  ParseTokenResponseDataXml: 24312142
  PasswordAutofill: 13944250
  PasswordLessNewDevices: 21331646
  PasswordLessWin10S: 14120903
  PasteAsPlainText: 15221520
  PdfAlwaysMultiInstancing: 17888503
  PdfFriendlyAddressBar: 15754089
  PdfTileCache: 12976578
  PenFre: 23721423
  PersistentMemoryTest: 11092970
  PhoneAppRecommendationList: 14603497
  PhoneAppRecommendations: 11913207
  PhonePage: 12003736
  PhoneSettings: 11618549
  PinButton_PdfReadingBar: 15744104
  PinToTaskbarBadges: 15418781
  PinToTaskbarConsentDialog: 17610793
  PinVmmemBackingPages: 21601021
  PinWebsiteActionV2: 16419964
  PinnableFavBar: 7718943
  PinnedSitesUserGroups: 17055152
  PinningHostExtension: 15856412
  PolicyEnforcedWebSignInNavigation: 24290604
  PolicyEnforcedWebcamAccess: 19294815
  PolicyManagerADMXIngestionUpdater: 20564631
  PortableCCG: 20186203
  PostponedReserveInstalls: 27236273
  PredictionEngine: 11418271
  Prelaunch: 10164291
  PrereleaseVmVersions: 12518852
  PreserveSecureAssessmentApp: 18212771
  PreviousWordCorrection: 15763760
  Print: 13944184
  PrintSupportApp: 23550552
  Private_Network_Fallback_For_Files: 14387182
  ProactiveEndpointOverride: 16975013
  ProcessICCCalibrationInDisplayBroker: 23261994
  ProductControlsAutoLogon: 21975391
  Profile_Service_Delete_Cloud_Files_Folders: 21343083
  Profile_Service_Restricted_Hive_Access: 19327965
  PromoteBrowserAction: 12100866
  ProtectedDatabasePerUserForCDPL: 16372493
  ProtectionHistoryPillar: 24652141
