## Unknown:

  AutopilotReset: 21412447
  AutopilotRestoration: 37048941
  AutopilotUpdateInOobe: 18248749
  AverageAggregation: 38513938
  AvoidCreatingViewWhileSuspending: 33362568
  AvoidCreatingViewWhileSuspending_WatsonCrash: 40154969
  AvoidLoadingLegacyOfficeSpeller: 0
  BAM_SeverParentChildConnections: 36646996
  BIETSCWTest: 41255619
  BIETSTest: 39269951
  BSFUPP: 38758896
  BTPanUI: 41540195
  BackgroundInstalls: 37746346
  BackupUsoStore: 36845438
  BaseImageUsingServicingStack: 41024749
  BatteryNotificationsApplyAll: 27883184
  BioFeedbackOnXamlIsland: 31517562
  BitLockerRemovableDrivesExcludedFromEncryptionCspNode: 31583761
  BitLockerSaveMSA: 29849368
  BitLocker_Encrypt_All_Drives: 13686439
  BitLocker_Limit_Num_RP_Per_Vol: 38109668
  BitLocker_RP_AAD_Backup_Check: 21341508
  BitLocker_RP_Backup_Monitor: 36481772
  BitLocker_Reduce_Auto_DE_Hardware_Reqs: 43028163
  BitLocker_Reduce_DE_Hardware_Reqs: 40565347
  BlackForestShellSupport: 10960001
  BluetoothA2DPSink: 4450109
  BluetoothA2dpAacSupport: 0
  BluetoothA2dpOffloadSupport: 0
  BluetoothAudioTransportSelector: 35617047
  BluetoothAutoConnectionEstablishmentProcedure: 0
  BluetoothConvergedAvrcp: 0
  BluetoothConvergedHfp: 7639556
  BluetoothEnhancedRadioDiagnostics: 0
  BluetoothHfpHF: 4854405
  BluetoothL2: 29881313
  BluetoothLEAudioMediaControlServer: 23710927
  BluetoothLEConnectedIsochronousStreams: 23538000
  BluetoothLECoordinatedSetIdentitificationProfile: 25155868
  BluetoothManifestServiceLEAudio: 40047135
  BluetoothProximityPlatform: 17815254
  BluetoothQualification: 15502027
  BluetoothUnifiedAudioEndpoint: 20624938
  BorderedItemsControlLeakFix: 39342723
  BrailleEnableAndDriverBug: 42758007
  Brain_BinaryFileValidation: 34806659
  Brain_CheckAllCapabilities: 40466762
  Brain_CheckStableForLock: 38648112
  Brain_DisableStateUpdateInAppContainer: 38726312
  Brain_ExcludeSxSPackageOnLoadFailure: 38687670
  Brain_FallbackToInbox: 43307165
  Brain_PreinstalledPreviewSearch: 42921948
  Brain_PreviewPackageEnabled: 38634282
  Brain_SkipSelfIfSxSNotVersioned: 38762750
  Brain_StableScanPreviewPackages: 38685060
  Brokered_Win32_File_APIs: 0
  BthA2dpAbsoluteVolume: 10826832
  BufferCommands: 7471763
  Bug36873992: 36873992
  Bug42941085: 42941085
  BugFix23115857: 23115857
  BugFix31829865: 31829865
  BugFix31829903: 31829903
  BugFix31851003: 31851003
  BugFix33456184: 33456184
  BugFix35364902_Refactor: 35364902
  BugFix35366473_HideDictationForVoiceAccess: 35366473
  BugFix36335292_MakeLayoutPositionButtonCollapsed: 36335292
  BugFix36480401: 39269857
  BugFix36938728_HideToolBarOnLockScreen: 36938728
  BugFix37289095: 37289095
  BugFix37403713: 37403713
  BugFix37803519_VisualIssues: 37803519
  BugFix37826815_RegistrySettings: 37826815
  BugFix37935345: 37935345
  BugFix38048044_PreloadIssues: 38048044
  BugFix38587328: 38587328
  BugFix38615344: 38615344
  BugFix39591904_CloudClipboardSetting: 39591904
  BugFix40435233: 40435233
  BugFix40621950: 40621950
  BugFix40823256: 40823256
  BugFix41156241: 41156241
  BugFix41830163: 41830163
  BugFix42898416: 42898416
  BugFix43355375_WrongThreadInSuggestionUI: 43355375
  BugFixCHSConversionListStyle: 33343659
  BugFixForSV2CraftAndTheme: 35046510
  BugFixForTextInputThemeOverride: 40350232
  BugFixHwpNoCandidates: 34886873
  BugFixTabTipAdapterNullCheck: 34370999
  BugFix_DisableShapeWritingOnGestureCusror: 36684004
  BugFix_PasswordFeedbackAnimation: 35249410
  BugFix_RDX_NightLightStuckState: 42669370
  BugFix_RDX_SetAccountPictureTask: 40102193
  BugFix_VoiceTypingInvocationByShellViewCoordinator: 36862943
  Bugcheck0x9FDirectedTransitionDump: 0
  BypassSqliteInit: 41736850
  CBRAppListRestore: 35460598
  CBRS: 29855943
  CDMLiteAssetsValidation: 41172133
  CDMLiteDownloadAssets: 31797835
  CDM_WEXPIntegration: 28150355
  CDSRoamPenAndInkingSettings: 33568001
  CGDefaultEnable: 34857562
  CLIPRenewWSReset: 39842469
  CShellOnWindowManagerIDK: 22855141
  CShellSettingsSearchbox: 19920047
  CUICOORD: 28330126
  CacheCleanup: 37066007
  CallScenarioCenterAlignNotifications: 35595222
  CallbacksInCriticalRegion: 0
  CameraKsCAMCheck: 40979442
  CameraKsCAMCheck_SuppressPrompt: 0
  CandidateWindowOnLogonMitigation: 36730529
  CandidateWindowV2ModelCleanup: 36815292
  CastInterimCombinedExperience: 36646826
  CastProjectL2s: 35221101
  CbsSessionFilePerformance: 40113980
  CdplProtectKnownUserFolders: 21852964
  CertInUse_Telemetry: 0
  ChainSignatureVerify_Telemetry: 41646436
  ChangeDumpTypeByTelemetryLevel: 37733775
  ChangeSignatureTrustAnchor: 23882506
  ChatIconBadging: 31581781
  CheckBoxImageListHandleLeak_36884240: 36884240
  ChineseSimplifiedImeTheming_OSClient: 35746557
  ChsNarrowKeyboard: 36963879
  CimBoot: 31577186
  CldFltBlockSession0Hydration: 0
  CldFltDiagMode: 0
  ClearTextBeforeDismissAnimation: 43275520
  ClearViewInfos: 38840719
  ClientRecoveryPasswordRotation: 18157663
  ClipboardHistorySettingsRejuv: 31731897
  ClipboardRetries: 25277690
  CloudDataStoreConcurrentPublish: 40996591
  CloudDataStoreResiliency: 40259728
  CloudExperienceHostRedirection: 25357983
  CloudExperienceHostRedirectionBinary: 27980645
  CloudExperienceHostRedirection|mach2.warning.duplicate0: 27980645
  CloudFileDisguisePlaceholders: 0
  CloudFileDisguisePlaceholdersForGUIApps: 0
  CloudKerberosForCloudOnlyUsers: 31800898
  CloudPCBoot: 34546734
  CloudPCBootLogonUI: 42453017
  CloudPCCommon: 39702984
  CloudPCSwitch: 34508225
  CloudPopulatedTipMeasures: 40246772
  CloudRestoreLauncher: 36767960
  CloudStore: 6201249
  CloudStoreBackupRestore: 29511758
  CloudStoreBackupRestoreForLargeBlob: 29898970
  CloudStoreMultipleDisplaySettings: 38858566
  CloudStoreOnActivityFeed: 10942792
  CloudStoreOnActivityFeedOnWcos: 16311570
  CloudStorePolicySyncOnSubstrate: 14114247
  CloudStoreSyncGroupMigration: 39387678
  CloudStoreSyncOnSubstrate: 13273215
  CloudStoreSyncOnSubstrateForAAD: 14114146
  CloudSuggestionUpdate: 36862855
  CoalesceWMMM: 0
  ColorChangeOptimizeSharedFileWritesA: 39941783
  ColorChangeUWPFix: 36459537
  CombinedDataUsageStatusPage: 21743692
  CommitPagetableInstrumentation: 0
  CommonSchemaPartAEnhancements: 37883012
  CompDBFodEnumeration: 35063734
  CompUIForEmbeddedPdf: 9669088
  CompatMenuGetHelp: 37319559
  ConfigLock_DMClientCSP: 23806551
  ConsoleLogonUXUseDisplayLangCodePage: 27866248
  ContentDeliveryManagerRS3Scalability: 11171023
  ContentDeliveryPolicyRestrictions: 4877938
  ContinuousInnovationOptin: 43132439
  ControlCreative: 39558955
  ControlIndexingOnBattery: 13610405
  CopyDriverToSystem32: 0
  CopyLinkInShareUI: 11184089
  CoreApplicationShutdown: 11449154
  CortanaOnLockOutProcModel: 9223629
  CortanaOnSV: 33269642
  CortanaOnSpotlight: 11545976
  CortanaWindowsSearchSettings: 12716999
  CreateNewViewOnBackground: 41695735
  CreateWindowsEkAgility: 0
  CredEnumerateReturnsNoSuchLogon: 24000434
  CrossContainerAuth: 22096226
  CrossMonitorFix: 29847134
  CtacSessionContext: 32137669
  CurfewAllowanceCalculation: 33207570
  CustomKeyboardProfiles: 35590764
  CustomTelemetryLevel: 37256055
  CustomXamlUIDialog: 34037864
  CxToWinRTLayoutData: 38750602
  CxToWinRTTextInput: 38455947
  D3D12ContentProtection: 11067548
  D3D12ExperimentalShaderModels: 8482022
  D3D12IndependentDevices: 39847774
  D3D12LegacyAPICompatibility: 23543104
  D3D12PeerToPeerAtomics: 12944950
  D3D12PinResources: 22965649
  D3D12SRVOnlyTiledResourceTier3: 14611894
  D3D12TiledResourceTier4: 13847762
  D3D12Video: 5642192
  D3D12VideoEncode: 23156850
  D3D9OverlayWin7Blt: 0
  D3D9_GameConfigStore_Override: 11420000
  DESEnableBrightnessHotkeysWithoutPowerGuids: 21706588
  DHCPUseStandbyDelayedTimers: 0
  DHCPv4UseRefactoredOptionParser: 0
  DHDefaultUpgrade: 31561196
  DITest|mach2.warning.duplicate0: 31072849
  DPLOnPushAPI: 29848869
  DXGIEnableFullScreenInRemoteSession: 19316777
  DXGI_BufferUpgrades: 25957903
  DXGI_BufferUpgrades_DX12LDA: 36778252
  DXGI_BufferUpgrades_Notifications: 28817166
  DXGI_BufferUpgrades_Optimizations: 32156044
  DXGI_CrossAdapterScanOut: 24599531
  DXGI_ExpandedPresentErrors: 37303151
  DXGI_Hybrid_DList_Support_Update: 24640165
  DXGI_VailMPO: 23425898
  DXGI_WindowedSwapEffectUpgrade: 23990563
  DXGI_WindowedSwapEffectUpgradeToggle: 29747211
  DafEscl: 27860843
  DamUserSessionDelay: 0
  DataCollection: 21253247
  DebounceDeviceConnectSound: 34734680
  DeclaredConfiguration_Desktop: 32303130
  DecreaseTabSuspensionDelay: 14184448
  DeepInferno: 11038064
  DefaultApp: 16458099
  DefaultAudioDeviceChangeUserPrompt: 30163509
  DefaultCrashHotKey: 0
  DefaultEnableInspect: 35431727
  DefaultKeyboardInputProfile: 36642232
  DefaultUser: 14861475
  DefenderDCP: 37612614
  DeferHiddenWindowRecalc: 0
  DelayHandlingClipboardContent: 38095063
  DelayLoadCalendarTest: 38936404
  DelayedForceEviction: 0
  DeliverDespiteMessageFilter: 0
  DeliveryOptimization_DnsSdPeerDiscovery: 37260154
  DeliveryOptimization_RLedbat: 32050313
  DeliveryOptimization_UnregCallersV2: 32901691
  DeprecatedBatteryUsageUX: 28919845
  DepthReprojectionOnSydney: 15983669
  DesktopSpotlight: 26008405
  DesktopSpotlightDataTemplateV2: 41520931
  DesktopSpotlightIconPosition: 41861575
  DesktopSpotlightInternalId: 39724157
  DesktopSpotlightRejuvenatedFlyout: 26008405
  DesktopSpotlightRejuvenatedFlyout|mach2.warning.duplicate0: 40268500
  DesktopSpotlightSystemSettingsPageTrigger: 38179238
  DesktopSpotlightThemeIntegration: 39258685
  DesktopSpotlightUdk: 39880030
  DesktopSpotlightUdkOnByDefault: 41744267
  DesktopSpotlightUdkRefreshOnUpgrade: 40522394
  DesktopSpotlightUdk|mach2.warning.duplicate0: 26008405
  DesktopSpotlightUndocked: 39710659
  DesktopStickerEditor: 36165846
  DevPropKeyFromMSOSDescriptor: 0
  DeviceBasedLicensing: 28179707
  DeviceBasedLicensing_VL_Support: 0
  DeviceListCorruption: 0
  DevicePostureApiInShell: 37095955
  DeviceS4: 0
  DialogRejuvenation: 39344092
  DialogTipFocus: 42235882
  DialogTipForeground: 39726108
  DifferentiatedSnapGroupThumbnails: 29664324
  DifferentiatedSnapGroupThumbnails|mach2.warning.duplicate0: 34123984
  DigitsSubstitutionSetting: 20516266
  DirectedFx: 0
  DisableAADCloudAPPluginInRegistry: 31014477
  DisableAddAccountForFamilyNonOrg: 36660568
  DisableAutoUserShutdownTimeout: 0
  DisableContextMenus: 36435038
  DisableDigestSSO: 40796915
  DisableDisplayMessageForSvchost: 37998906
  DisableHomeGroupIdentityProvider: 31465552
  DisableLegacySiHostShellRecovery: 42203729
  DisableReadyBoost: 35744813
  DisableSearchPolicy: 37095904
  DisableUniqueServiceDisplayNameValidation: 10036267
  DismissSearchOnDisplayChange: 43370230
  DismissSearchOnDisplayChangeUndocked: 43379241
  DisplayAdapterProperties: 25806621
  DisplayProvider: 36878944
  DisplayRejuvPage: 31010280
  DisplaySleepPowerSettings: 31026792
  DmaRemapping: 0
  DoNotDisturb: 33212737
  DoNotDisturbSystray: 36183526
  DockedFamilySettingsPageSV2: 35899634
  DontActivateWhileActivatingInputApp: 42490626
  DontAllowUpdateActionsDuringRevert: 39043106
  DownloadAcceleratorMovesForegroundPermissions: 23415849
  DpswOneSettingsControl: 37682118
  DragAndDropGlyphUpdates: 35688218
  DropPowerReferenceOnLPE: 0
  DualEngine_AllowF12: 23071760
  DualEngine_BlockBackgroundWindowActivation: 41389112
  DualEngine_ClearCacheWhenRestoreStatusText: 41090981
  DualEngine_CoCreateIE: 40326316
  DualEngine_HandleNewWindowReentrancyProtection: 40383250
  DualEngine_ReliableClose: 21879352
  DualEngine_RevokeFrameThreadBroker: 42519674
  DualEngine_SuppressUnneededZoomEvents: 29059948
  DualEngine_SynchronousZoom: 29078494
  DuiTicImprovements: 9043033
  DxDb_ExpandedFeatureSupport: 36371330
  DxDb_ExpandedPublishing: 36371251
  DynamicContentInTaskbarSearchBox: 41415839
  DynamicSearchBox: 37595921
  DynamicSearchBoxAPIs: 36933099
  DynamicSearchBoxInStart: 38651681
  EPUB_HostExtension: 15477137
  ESUIPOMTest: 39636948
  ETKPI: 39525434
  ETUpdate: 34308080
  EU4V2I: 0
  EUDB: 38168067
  EapTls13: 25326323
  EarlyOobeOEMRegistration: 37047129
  EcoDarkTheme: 41249924
  EcoMode: 31563046
  EcoModeControl: 39427030
  EdgeGestureHideTouchKeyboardBugFix: 36544006
  EdgeTcpConfig: 11800907
  EditionBasedDefaultPolicyValues: 31840299
  ElamNotificationFreeRegistryPath: 0
  EmaillessMSA: 31390298
  EmbeddedFetch: 12274531
  EmbeddedPrint: 13876261
  Emoji15Update: 40213648
  EnableBackgroundTasks: 21008641
  EnableForwardedIo: 0
  EnableGranularKeyboardBrightness: 37386637
  EnableHostResourceSharing: 0
  EnableMPR: 28997116
  EnableOneDriveQuotaAlerts: 41061894
  EnablePpl: 35387651
  EnablePplForConsumers: 40025975
  EnablePplOnUpgrade: 42515984
  EnablePublisherIntentEnforceMode: 29882131
  EnablePublisherIntentTMI: 29882130
  EnableSessionTerminateNotification: 24006437
  EnableStartOnAFCOnWCOS: 16430322
  EnableSuppressWindowActions: 0
  EnableUSQAlerts: 41540372
  EndTask: 42592269
  EnforceWIPForTokenBroker: 9720665
  EngagedAndAuto: 38671435
  EnhancedBarriers: 32751694
  EnhancedCorruptionRepair: 40867583
  EnrichThirdPartyIrisContent: 37623514
  EnrollOnSuccess: 37669470
  EnsureIdentifyLevel: 40778857
  EntityActionWorkflow: 37238445
  ErrorFeedback: 14557998
  ExcludeDevFolders: 21445372
  ExitAppOnClose: 23402699
  ExperienceExtensionsCanHidePages: 36150872
  ExperienceLoadCrashDetector: 37927297
  ExpressiveSuggestionUIPageColdStartPerformanceImprovement: 28999812
  ExtendDozeS4: 15574004
  ExtendSuspendTimeout: 16924527
  FEMNB: 40950262
  FETV: 35352817
  FHL2021SpringInputScopeOnRunDialog: 32215163
  FaceOcclusionDetector: 43174983
  FallbackOnUndockedTaskbarLoadFailure: 42875584
  FamilySafetyRemoteLock: 32425780
  FamilySettingsAwareness: 23057458
  FconWritesToRTL: 21392164
  FeatureConfigurationAadOnDesktop: 8718934
  FeatureConfigurationChannel: 5244441
  FeatureStagingInfoCapability_FullFCONAccess: 23323535
  FeatureUsageTelemetryFlushOnSuspend: 21544835
  FederatedServiceCollectionFix: 39647196
  FetchConcurrentInstallsFromOneSettings: 33337770
  FetchIrisTriggerJSON: 36803287
  FileExplorerInsights: 38613007
  FilterDevicesUsingDeviceInterfaceProperties: 0
  FindInStart: 38937525
  FixZBandChangeRaceCondition: 9910473
  FlashDeprecation_Notification: 25217842
  FluencyMultilingual: 19570937
  FocusAssistLauncher: 34641570
  FocusAssistRejuv: 30204574
  FocusSettingRejuv: 35742169
  FoldersInPinnedList: 29790350
  FontsPreview: 11156953
  FrameworkScalability: 7328759
  FullFidelityRawInput: 0
  FullScreenModeTextInputViewVisibility: 27720966
  FullscreenSnipResolution: 29740142
  GIPKOR: 23660839
  GIVT: 34896603
  GPIO_Interrupt_Storm_Mitigation_Selfhost: 0
  GPM_BlitModeTracking: 24779616
  GPM_LightWeightDxgKrnlETWKeyword: 24338497
  GPM_LostPresentsFastFail: 29733546
  GPM_MLSD: 25222305
  GPM_MemUsageFastFail: 31324347
  GRID_Compat_LegacyWakeBehavior: 0
  GRID_NoUserCrit: 0
  GameConfigStoreGameListEntries: 11973136
  GameMRU: 37956063
  GamingOverlayControllerBarBthTimeoutMitigations: 40424236
  GamingOverlayExperienceManagerOptional: 36798523
  GamingOverlayMultiWindowSupport: 30380406
  GatedFeatureTest_A: 39770445
  GatedFeatureTest_B: 39893699
  GatedFeatureTest_C: 39893703
  GeneralDb: 37891354
  GenerateAndCompareAlternates: 14302430
  GenericActionAndTrigger: 7960589
  GenericDataContract: 6356209
  GetIdealStateLock: 39294906
  GetProp_OneUserCrit: 39734779
  GetStartedIrisNavMesh: 36803295
  GetSubscriptionsLock: 40671559
  GhostFrameSystemTerminateReason: 21763906
  GpuHardwareFlipQueue: 0
  GpuHardwareScheduling: 0
  GpuUserModeSubmission: 0
  GpuVaIoMmu: 0
  GpuVaPagingHistoryFre: 0
  GpupLiveMigration: 14163398
  GraphRecentItemsManagerEnabled: 31923344
  GraphRecentItemsManagerEnabled|mach2.warning.duplicate0: 38294196
  GroupHeaderRecycling: 40655080
  GuidedSnapAssistContinuity: 33793580
  HEVCMTP: 17370187
  HMDPresenceSensorSetting: 18907866
  HNC: 39628214
  HSHELL_IAM_Delivery: 39786106
  HaadjDelegationTokenLogon: 31797978
  HaltOnAddress_Barrier: 0
  HaltOnAddress_QueuedSpinLock: 0
  HamDependencyGraph: 11801082
  HandwritingSurrogatePairCharacters: 42906144
  HardwareMicMuteButton: 36689271
  HardwareMicMuteConfirmator: 35232539
  HardwareMicMuteHotkey: 36756578
  HashSettingIds: 41992738
  Hcl: 13312437
  HcsRelaxRpcAccess: 37715110
  HcsSecurityMitigation: 11741813
  HealthPillarUIRevamp: 19448595
  HelloFaceDriverDowngradeCapability: 34933858
  HideAddDeviceIfBluetoothUnsupported: 41734715
  HideAllAppsList: 36435044
  HideRecommendedSection: 36435115
  HideUninstallVerbForNonUninstallablePreinstalledAppsOnWcos: 24669091
  HkuMonitor: 38198463
  HnsEnableLWNICsForDrVNICs: 30100782
  HnsExplicitAccessCheck: 42077418
  HnsFlowSteeringEngineNetworking: 30266022
  HnsMirroredRoutingMultiple: 36991632
  HnsRecreateMirroredICSResumeContainer: 40560708
  HnsWcosLoopback: 23636350
  HoloImmersiveShellExtensionPointOptional: 36499053
  HolographicNotifications: 9666698
  HonorDelayedRendering: 38139917
  HotKeyTraceCollection: 19472739
  HtmlLauncher: 19908852
  Hub_20H2_Narratorbug: 23702633
  Hub_AllowTabletMode: 34909689
  Hub_AppCloseButton: 23590089
  Hub_DeviceWatcher: 34155662
  Hub_EmptyStageBackgroundImage_SC: 33464502
  Hub_Win32Vtc_Converged_SC: 33464486
  HungTabNotificationDelay: 11518489
  HvciAutoEnableOnSV: 0
  HvciCancelScan: 20815078
  HvciIncompatibleApps: 20887957
  HvciIncompatibleDrivers: 20224600
  HvciRollback: 18630433
  HvsiMgrDeadlockServicingFix: 39341271
  HwReqChk_Validation: 37013105
  HyperVFirewall: 0
  IE_Disable_FEATURE_SYSTEM_DPI_AWARE: 24671935
  IE_OneTimeSSFDownload: 29150691
  IE_SBE: 32050367
  IE_SETTINGSYNCMIGRATION_FAVORITES: 26601480
  IMDSLicensingIntegration: 0
  IMEABFTest: 34968078
  IMET: 35418257
  IPMIGenerateMsrDump: 0
  IPMILogOSEvent: 0
  IPPoverUSB: 18550900
  IdleWakeSkip: 0
  IgnoreLauncherDuplicateWebappDone: 39662864
  ImeOnOffOnNarrow: 36588279
  ImmersiveShellComponentsInitializationBudget: 27075521
  ImmersiveShellInShellAppRuntime: 39319758
  ImprovedCpuAttribution: 0
  InactiveInputAppDefaultView: 42503681
  IndexAllFiles: 14316747
  IndexTrie: 0
  IndexerFanBackoff: 0
  IndexerVAIL: 20756095
  InfracastRtspTcpConnectionParametersSupport: 24807782
  InfraredROIControlImprovement: 31225283
  InkFeedbackManager|mach2.warning.duplicate0: 8134488
  InkStickerContainment: 36165848
  InputAppPreventTooFrequentRelaunching: 43340570
  InputAppRunningFlagRemoval: 37880918
  InputDrivenEdgeAnimations: 36159954
  InputDrivenGTGAnimations: 33668320
  InputPanelPageSuspensionDeferralRelease: 36425940
  InputSettingsRestore: 41266411
  InputViewCoordinating: 35260686
  InputViewPersonalizationSV2: 33393602
  InputVirtualization: 16291462
  InsiderPreviewBranding: 14096858
  InstallAttribution: 3222455
  InstallServiceUOSafeguard: 40324102
  InstantQueuedLaunch: 28072593
  InvalidatePageTableInstrumentation: 0
  IoInvalidateDeviceState_Unconditional: 0
  IoMmuIsolationForGPUP: 0
  IommuArm64: 0
  IommuInterfaceV2: 0
  IppPdlPassthrough: 33828954
  IrisCampaignActions: 36230643
  IrisServiceRefreshCtac: 28969680
  IsFeatureEnabled: 0
  IsoWrapperValidationLevel: 16726197
  JAmsi: 15964611
  JapaneseImeOnModernUXTouchKeyboard: 30074835
  JitProcessInServiceWorkerHost: 11921348
  JointResizeIcons: 35206184
  JpgTurboFunctionality: 36703308
  JunctionRedirectionTrust: 0
  KdcNoExtraDHKey: 40617694
  KeepWin8SearchPane: 35032763
  KerbEncryptionModeDisable: 31371414
  KerbSHA2: 31496153
  KernelSharedUserDataAslr: 0
  KeyGuard_Telemetry_30123167: 0
  Key_Guard_Attestation: 0
  KeyboardInputVirtualization: 18837801
  KryptonSoftLargePages: 21026262
  LIAMNF: 39687434
  LSA_SynchronousProfileLoaded: 23534517
  LanguageSettingsAccountSync: 25823770
  LcGlobalLanguages: 38811930
  LcUseFrameworkPackageSpeechRuntime: 39816824
  LegacyFolders: 31776450
  LightingWhenLidClosed: 16487091
  LinkWindowJumpToTopFix: 0
  LiteWhiteNTH: 33355279
  LiveKernelDump: 40430431
  LivedumpProcessFiltering: 34924843
  LoadExtraUAInstance: 34221815
  LoadMediaTransportControlOnDemandTest: 39396341
  LocalRecommendationsProvider: 41070380
  LockBugFix_CheckUwpLockAppRequirements: 16605524
  LockBugFix_LockAppInstantlyDismisses: 20191093
  LockOnLogon: 32979348
  LogonDelay: 40260922
  LogonUINoUpdateUserInput: 30723191
  LowPriorityDownload: 37081019
  M365AlertBanner: 29149697
  MDMDiagnosticsTool_FlattenOutputFile: 32990851
  MDM_Extensibility_DSC_Native: 37252711
  MDM_Fix_WinDC_Alert_Size: 42280597
  MFACheckInClipRenew: 38124097
  MFLAsync: 42877930
  MMPC_AppCertFix: 42170043
  MMPC_AppxCertFix: 42345135
  MMPC_Desktop: 33231644
  MMPC_TargetSelfhostEnvironment: 22259842
  MMPC_cert_Pinning: 43087766
  MMXOptInThroughSettings: 11833844
  MMXOptOut: 12246901
  MSAAADC: 32503442
  MSAAADSplit: 33061411
  MSGraphIntegration|mach2.warning.duplicate0: 33591120
  MSIXPackageFiltering: 38666472
  MachineHiveCache: 0
  MagnifierCaretUseFastTransition: 20496243
  MagnifierWithinEdgesNoJitter: 20334694
  ManagedUserLogonCBA: 36893181
  MdagCSSupport: 40354455
  MdmSupportForEdu: 9608605
  MeasureUserCustomizedSpeller: 40789169
